YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 07 25 15  47  2.0  2.3   .00   .00   .00 999 1014.6  18.0  16.0 999.0 99.0
1999 07 25 16  61  3.1  3.4   .00   .00   .00 999 1014.9  18.1  16.4 999.0 99.0
1999 07 25 17  70  3.5  3.9   .00   .00   .00 999 1014.9  18.0  16.5 999.0 99.0
1999 07 25 18  95  4.1  4.7   .00   .00   .00 999 1013.9  17.5  16.5 999.0 99.0
1999 07 25 19  87  3.9  4.2   .00   .00   .00 999 1013.1  17.7  16.5 999.0 99.0
1999 07 25 20  86  4.5  5.2   .00   .00   .00 999 1013.1  18.0  16.5 999.0 99.0
1999 07 25 21  94  6.1  7.0   .00   .00   .00 999 1012.1  18.0  16.5 999.0 99.0
1999 07 25 22  78  5.2  5.7   .00   .00   .00 999 1012.1  18.0  16.5 999.0 99.0
1999 07 25 23  86  7.0  8.0   .28  2.63  2.75 999 1010.2  18.8  16.4 999.0 99.0
1999 07 26 00  92  6.3  7.5   .32  2.63  2.80 999 1010.3  18.8  16.0 999.0 99.0
1999 07 26 01  92  5.8  6.5   .37  3.03  2.98 999 1010.9  18.8  15.9 999.0 99.0
1999 07 26 02 280  3.0  6.7   .31  3.03  2.97 999 1013.1  21.1  15.7 999.0 99.0
1999 07 26 03  87  4.5  5.3   .29  3.12  3.12 999 1009.8  17.7  15.7 999.0 99.0
1999 07 26 04 158  2.0  4.5   .21  3.12  3.12 999 1008.5  17.7  15.7 999.0 99.0
1999 07 26 05 242  3.8  4.4   .20  3.33  3.10 999 1009.1  18.1  15.7 999.0 99.0
1999 07 26 06 153  2.3  3.0   .54  3.45  3.26 999 1007.7  17.9  15.9 999.0 99.0
1999 07 26 07 325  2.0  2.6   .85  5.00  4.25 999 1008.2  18.1  16.0 999.0 99.0
1999 07 26 08 312  2.2  3.0   .70  4.76  4.15 999 1008.3  17.4  16.0 999.0 99.0
1999 07 26 09 290  5.2  7.2   .58  4.55  3.99 999 1008.8  17.8  16.0 999.0 99.0
1999 07 26 10 273  8.5 10.0   .75  4.76  4.09 999 1008.3  18.7  15.6 999.0 99.0
1999 07 26 11 254  4.6  5.6   .90  5.26  3.96 999 1008.5  18.3  15.2 999.0 99.0
1999 07 26 12 235  4.5  5.0   .78  4.35  3.86 999 1009.4  18.0  15.2 999.0 99.0
1999 07 26 13 238  6.4  7.2   .70  5.00  3.95 999 1010.3  18.2  15.3 999.0 99.0
1999 07 26 14 222  5.6  6.5   .53  4.17  3.62 999 1010.6  18.2  15.3 999.0 99.0
1999 07 26 15 233  5.0  5.9   .54  3.85  3.49 999 1010.9  17.6  15.3 999.0 99.0
1999 07 26 16 244  6.0  6.9   .44  3.70  3.31 999 1011.0  18.0  15.5 999.0 99.0
1999 07 26 17 249  7.6  8.7   .50  3.57  3.20 999 1011.1  18.5  15.6 999.0 99.0
1999 07 26 18 230  7.0  8.0   .64  3.70  3.28 999 1011.5  18.3  15.7 999.0 99.0
1999 07 26 19 245  8.4  9.7   .81  4.00  3.48 999 1011.1  18.8  15.7 999.0 99.0
1999 07 26 20 251  9.0 10.3   .94  4.17  3.61 999 1011.2  18.8  15.7 999.0 99.0
1999 07 26 21 258  7.8  8.8   .85  4.17  3.59 999 1011.5  19.1  16.0 999.0 99.0
1999 07 26 22 246  7.0  8.3   .76  4.17  3.46 999 1011.7  18.8  15.7 999.0 99.0
1999 07 26 23 241  5.7  6.3   .67  4.35  3.53 999 1012.0  18.7  15.6 999.0 99.0
1999 07 27 00 248  5.8  6.6   .75  4.35  3.67 999 1012.2  18.8  15.7 999.0 99.0
1999 07 27 01 251  5.1  5.8   .64  4.00  3.61 999 1012.4  18.4  15.8 999.0 99.0
1999 07 27 02 248  4.5  5.5   .58  4.00  3.57 999 1012.5  18.0  15.6 999.0 99.0
1999 07 27 03 270  4.6  5.2   .55  4.00  3.59 999 1013.3  17.5  15.6 999.0 99.0
1999 07 27 04 270  4.9  5.6   .48  4.17  3.59 999 1013.3  17.6  15.6 999.0 99.0
1999 07 27 05 270  5.1  5.7   .49  4.17  3.58 999 1013.8  18.0  15.2 999.0 99.0
1999 07 27 06 274  5.1  5.8   .46  4.17  3.55 999 1014.1  17.6  14.9 999.0 99.0
1999 07 27 07 274  4.4  4.8   .46  4.00  3.59 999 1014.1  16.8  14.6 999.0 99.0
1999 07 27 08 270  4.0  4.7   .50  3.45  3.33 999 1014.2  16.8  14.4 999.0 99.0
1999 07 27 09 264  4.9  5.6   .43  3.85  3.32 999 1014.3  16.7  14.4 999.0 99.0
1999 07 27 10 241  3.5  3.9   .41  3.45  3.26 999 1014.6  16.4  14.5 999.0 99.0
1999 07 27 11 245  5.0  5.9   .34  3.33  3.17 999 1014.8  16.7  14.9 999.0 99.0
1999 07 27 12 228  4.2  4.8   .33  3.23  3.02 999 1014.9  16.4  15.1 999.0 99.0
1999 07 27 13 242  5.1  5.9   .42  3.23  3.07 999 1014.9  16.8  15.2 999.0 99.0
1999 07 27 14 222  4.1  4.6   .47  3.33  3.19 999 1014.9  16.6  15.3 999.0 99.0
1999 07 27 15 230  5.5  6.1   .54  3.70  3.30 999 1014.8  16.8  15.6 999.0 99.0
1999 07 27 16 224  5.2  6.0   .57  3.45  3.28 999 1014.7  17.2  15.6 999.0 99.0
1999 07 27 17 224  5.9  6.7   .60  3.70  3.35 999 1014.6  17.3  15.7 999.0 99.0
1999 07 27 18 239  6.4  7.6   .60  3.45  3.34 999 1014.2  18.0  15.6 999.0 99.0
1999 07 27 19 232  5.3  6.0   .58  3.85  3.39 999 1013.7  18.1  15.2 999.0 99.0
1999 07 27 20 237  8.0  9.6   .59  4.00  3.43 999 1013.6  18.4  15.2 999.0 99.0
1999 07 27 21 249  5.6  6.3   .68  3.70  3.45 999 1013.2  17.3  15.2 999.0 99.0
1999 07 27 22 244  3.9  4.8   .65  4.35  3.65 999 1012.6  16.8  15.2 999.0 99.0
1999 07 27 23 211  1.0  2.3   .57  4.35  3.70 999 1012.3  16.8  15.2 999.0 99.0
1999 07 28 00 186  2.0  2.6   .49  4.17  3.77 999 1011.7  16.7  14.9 999.0 99.0
1999 07 28 01  63  2.5  3.4   .44  4.17  3.60 999 1010.4  16.0  14.9 999.0 99.0
1999 07 28 02 163  3.7  4.7   .34  3.70  3.44 999 1010.0  16.7  14.8 999.0 99.0
1999 07 28 03 116  4.4  5.2   .27  3.33  3.26 999 1009.3  16.4  14.5 999.0 99.0
1999 07 28 04 139  5.1  5.9   .21  3.33  3.18 999 1007.9  16.8  14.5 999.0 99.0
1999 07 28 05 197  4.2  5.4   .17  2.50  2.96 999 1007.7  18.3  14.9 999.0 99.0
1999 07 28 06 344  4.0  5.9   .25  2.56  2.79 999 1007.8  17.7  15.4 999.0 99.0
1999 07 28 07  61  7.4  8.5   .34  2.78  2.82 999 1007.5  16.0  15.6 999.0 99.0
1999 07 28 08  93  5.0  6.0   .52  3.23  3.15 999 1006.9  16.0  15.6 999.0 99.0
1999 07 28 09 153  2.7  3.4   .43  3.57  3.33 999 1006.8  16.0  15.6 999.0 99.0
1999 07 28 10 208  3.3  4.0   .39  3.57  3.35 999 1007.0  16.5  15.6 999.0 99.0
1999 07 28 11 295  2.7  3.5   .39  3.57  3.40 999 1007.8  16.0  15.3 999.0 99.0
1999 07 28 12 264  1.2  1.6   .36  3.70  3.38 999 1008.3  15.2  15.2 999.0 99.0
1999 07 28 13 251  2.2  2.9   .34  4.00  3.41 999 1008.4  15.9  15.2 999.0 99.0
1999 07 28 14 262  4.1  4.7   .36  4.00  3.60 999 1008.6  16.4  15.2 999.0 99.0
1999 07 28 15 256  4.3  4.9   .33  4.35  3.65 999 1009.3  16.5  15.3 999.0 99.0
1999 07 28 16 245  3.1  3.5   .34  3.45  3.56 999 1009.4  16.7  15.3 999.0 99.0
1999 07 28 17 259  4.6  5.2   .34  3.85  3.36 999 1009.4  17.2  15.6 999.0 99.0
1999 07 28 18 255  3.8  4.4   .37  3.45  3.27 999 1009.3  17.5  15.6 999.0 99.0
1999 07 28 19 231  4.1  4.5   .41  3.33  3.21 999 1008.8  18.0  15.6 999.0 99.0
1999 07 28 20 221  4.8  5.2   .33  3.03  3.13 999 1008.6  18.3  15.9 999.0 99.0
1999 07 28 21 197  5.4  6.1   .29  3.12  3.03 999 1008.1  18.7  16.0 999.0 99.0
1999 07 28 22 196  5.6  6.3   .30  3.12  2.96 999 1007.5  19.0  16.4 999.0 99.0
1999 07 28 23 188  5.2  5.7   .27  2.86  2.94 999 1007.0  19.1  16.4 999.0 99.0
1999 07 29 00 172  5.1  5.5   .24  2.56  2.93 999 1006.1  19.1  16.4 999.0 99.0
1999 07 29 01 175  4.6  5.0   .25  2.78  2.96 999 1005.4  19.1  16.4 999.0 99.0
1999 07 29 02 175  3.8  4.2   .27  2.78  3.06 999 1005.1  19.0  16.4 999.0 99.0
1999 07 29 03 182  4.7  5.2   .24  3.12  2.99 999 1005.1  19.8  16.4 999.0 99.0
1999 07 29 04 187  4.6  5.1   .20  3.12  2.99 999 1004.8  19.3  16.4 999.0 99.0
1999 07 29 05 190  4.0  4.2   .20  3.03  2.94 999 1004.3  18.8  16.2 999.0 99.0
1999 07 29 06 200  4.2  4.8   .18  2.94  2.93 999 1003.2  19.0  16.0 999.0 99.0
1999 07 29 07 186  3.3  3.9   .22  2.78  2.81 999 1002.3  18.3  16.0 999.0 99.0
1999 07 29 08 184  3.7  4.1   .18  2.86  2.83 999 1001.4  18.3  16.0 999.0 99.0
1999 07 29 09 211  4.1  5.2   .29  3.23  3.08 999 1000.6  18.9  16.0 999.0 99.0
1999 07 29 10 200  6.5  8.0   .56  3.33  3.19 999  998.2  19.6  16.0 999.0 99.0
1999 07 29 11 282  3.3  4.3   .44  3.33  3.16 999  999.7  19.2  16.0 999.0 99.0
1999 07 29 12 277  2.0  2.7   .38  2.94  3.02 999 1000.5  18.8  16.0 999.0 99.0
1999 07 29 13 245  3.6  4.7   .43  3.23  3.11 999 1000.6  18.4  16.0 999.0 99.0
1999 07 29 14 235  4.1  4.4   .54  3.57  3.30 999 1000.3  18.2  16.0 999.0 99.0
1999 07 29 15 256  6.3  7.2   .75  3.85  3.54 999 1000.2  18.8  16.0 999.0 99.0
1999 07 29 16 242  6.5  7.4   .74  4.35  3.66 999 1000.3  18.8  16.2 999.0 99.0
1999 07 29 17 248  6.4  7.0   .64  4.00  3.57 999 1000.4  18.8  16.4 999.0 99.0
1999 07 29 18 248  6.7  7.8   .80  4.55  3.75 999 1001.1  18.8  16.4 999.0 99.0
1999 07 29 19 241  6.8  7.8   .69  4.00  3.57 999 1001.5  19.5  16.4 999.0 99.0
1999 07 29 20 261  5.3  5.9   .57  4.17  3.53 999 1001.9  19.8  16.4 999.0 99.0
1999 07 29 21 232  5.1  5.7   .49  3.85  3.47 999 1002.2  19.5  16.5 999.0 99.0
1999 07 29 22 244  5.9  6.6   .39  4.00  3.29 999 1002.5  20.4  16.5 999.0 99.0
1999 07 29 23 244  4.7  5.3   .37  3.70  3.27 999 1002.2  20.6  16.5 999.0 99.0
1999 07 30 00 239  5.4  5.7   .33  3.33  3.17 999 1002.3  20.5  16.5 999.0 99.0
1999 07 30 01 246  3.2  3.6   .31  3.33  3.15 999 1002.1  19.6  16.5 999.0 99.0
1999 07 30 02 231  3.3  3.7   .29  3.03  3.09 999 1002.2  19.1  16.5 999.0 99.0
1999 07 30 03 262  3.3  3.7   .22  2.78  2.99 999 1002.1  20.6  16.4 999.0 99.0
1999 07 30 04 224  4.2  4.8   .20  2.86  2.98 999 1002.1  20.3  16.4 999.0 99.0
1999 07 30 05 200  4.4  5.1   .18  2.50  2.94 999 1002.2  19.2  16.4 999.0 99.0
1999 07 30 06 192  4.2  4.6   .18  2.56  3.08 999 1002.2  19.1  16.4 999.0 99.0
1999 07 30 07 204  4.8  5.3   .18  3.12  3.01 999 1001.8  19.5  16.4 999.0 99.0
1999 07 30 08 208  5.5  6.3   .00   .00   .00 999 1001.3  19.5  16.5 999.0 99.0
1999 07 30 09 215  4.0  5.4   .16  2.50  2.86 999 1001.3  19.0  16.5 999.0 99.0
1999 07 30 10 214  3.3  3.8   .15  2.56  2.86 999 1001.3  19.0  16.5 999.0 99.0
1999 07 30 11 212  3.3  3.9   .00   .00   .00 999 1001.3  19.0  16.5 999.0 99.0
1999 07 30 12 209  4.8  5.5   .22  2.63  2.73 999 1001.2  19.1  16.5 999.0 99.0
1999 07 30 13 199  4.5  5.5   .18  2.63  2.72 999 1001.3  19.1  16.5 999.0 99.0
1999 07 30 14 205  4.9  5.5   .00   .00   .00 999 1001.3  19.5  16.5 999.0 99.0
1999 07 30 15 196  5.3  5.8   .00   .00   .00 999 1000.5  19.5  16.7 999.0 99.0
1999 07 30 16 202  5.0  5.7   .16  2.70  2.76 999 1000.2  19.9  16.7 999.0 99.0
1999 07 30 17 233  4.1  4.4   .22  2.56  2.85 999 1000.5  20.3  16.8 999.0 99.0
1999 07 30 18 259  2.5  2.8   .22  2.63  2.83 999 1000.5  19.9  17.1 999.0 99.0
1999 07 30 19 230  3.5  4.1   .30  2.86  2.94 999 1000.8  19.9  17.2 999.0 99.0
1999 07 30 20 214  3.6  4.1   .25  2.86  2.91 999 1000.5  20.4  17.2 999.0 99.0
1999 07 30 21 211  3.3  4.0   .22  2.70  2.82 999  999.9  21.4  17.5 999.0 99.0
1999 07 30 22 242  2.1  2.4   .24  2.94  2.88 999  999.4  22.7  17.8 999.0 99.0
1999 07 30 23 255  2.9  3.1   .19  2.78  2.84 999  999.7  22.9  17.8 999.0 99.0
1999 07 31 00 281   .8  1.1   .00   .00   .00 999  998.9  23.0  18.0 999.0 99.0
1999 07 31 01 183  6.6  7.8   .00   .00   .00 999  999.4  21.4  17.5 999.0 99.0
1999 07 31 02 220  4.9  5.5   .23  2.63  2.72 999 1001.0  25.0  17.5 999.0 99.0
1999 07 31 03 228  7.7 10.8   .25  2.50  2.73 999 1002.9  20.1  17.2 999.0 99.0
1999 07 31 04 199  3.2  3.7   .61  3.57  3.22 999 1001.5  18.8  16.8 999.0 99.0
1999 07 31 05 217  1.5  2.1   .57  3.33  3.45 999 1001.6  18.3  16.8 999.0 99.0
1999 07 31 06 300  3.0  3.7   .65  4.35  3.73 999 1001.9  18.4  17.2 999.0 99.0
1999 07 31 07 251  2.0  2.4   .58  4.00  3.79 999 1002.0  18.3  17.2 999.0 99.0
1999 07 31 08 213  3.2  3.5   .54  4.76  3.86 999 1001.9  18.3  17.2 999.0 99.0
1999 07 31 09 230  2.4  2.7   .48  4.55  3.84 999 1002.1  18.8  17.2 999.0 99.0
1999 07 31 10 232  4.2  5.4   .44  4.76  3.95 999 1002.1  18.4  17.2 999.0 99.0
1999 07 31 11 232  2.8  3.1   .35  4.76  3.85 999 1002.6  18.3  17.2 999.0 99.0
1999 07 31 12 247  3.3  3.7   .30  4.55  3.66 999 1002.6  18.3  17.2 999.0 99.0
1999 07 31 13 279  3.1  3.7   .25  3.85  3.32 999 1003.0  18.3  17.2 999.0 99.0
1999 07 31 14 293  5.5  6.3   .28  3.03  3.07 999 1003.6  18.8  17.2 999.0 99.0
1999 07 31 15 276  5.3  6.3   .36  3.12  3.01 999 1004.5  18.8  17.2 999.0 99.0
1999 07 31 16 268  4.7  6.4   .48  3.23  3.23 999 1004.9  19.0  17.3 999.0 99.0
1999 07 31 17 250  7.2  8.4   .53  3.45  3.15 999 1005.4  19.6  17.3 999.0 99.0
1999 07 31 18 254  8.2  9.3   .62  3.33  3.18 999 1005.9  19.6  17.3 999.0 99.0
1999 07 31 19 247  8.1  9.8   .66  3.33  3.21 999 1006.6  19.8  17.3 999.0 99.0
1999 07 31 20 254  6.6  8.0   .72  3.85  3.36 999 1006.9  19.8  17.3 999.0 99.0
1999 07 31 21 262  6.8  8.0   .79  3.85  3.49 999 1007.5  19.8  17.5 999.0 99.0
1999 07 31 22 283  6.4  7.2   .82  4.00  3.60 999 1008.2  19.5  17.5 999.0 99.0
1999 07 31 23 285  7.0  7.8   .87  4.17  3.62 999 1008.6  19.9  17.5 999.0 99.0
1999 08 01 00 288  8.1  9.3   .88  4.17  3.63 999 1009.3  20.3  17.5 999.0 99.0
1999 08 01 01 295  7.3  8.6   .89  4.00  3.68 999 1010.1  19.2  17.5 999.0 99.0
1999 08 01 02 289  6.4  7.8   .80  4.35  3.79 999 1011.5  18.6  17.3 999.0 99.0
1999 08 01 03 284  6.5  7.9   .74  4.35  3.66 999 1012.6  18.5  17.2 999.0 99.0
1999 08 01 04 282  6.5  8.0   .73  4.35  3.69 999 1013.3  18.3  16.8 999.0 99.0
1999 08 01 05 282  6.1  7.1   .66  4.17  3.52 999 1013.9  18.1  16.5 999.0 99.0
1999 08 01 06 282  5.3  6.2   .64  4.17  3.53 999 1014.1  17.6  16.4 999.0 99.0
1999 08 01 07 277  4.8  5.5   .58  4.17  3.63 999 1014.7  17.5  16.4 999.0 99.0
1999 08 01 08 277  5.3  6.4   .53  3.70  3.42 999 1014.9  17.3  16.4 999.0 99.0
1999 08 01 09 296  6.2  7.1   .53  3.33  3.21 999 1015.7  16.8  16.5 999.0 99.0
1999 08 01 10 303  5.3  6.3   .52  3.57  3.26 999 1016.3  16.5  16.5 999.0 99.0
1999 08 01 11 307  4.9  5.8   .51  3.57  3.29 999 1016.6  16.5  16.5 999.0 99.0
1999 08 01 12 312  5.1  6.1   .52  3.45  3.17 999 1017.2  16.5  16.5 999.0 99.0
1999 08 01 13 310  5.3  6.3   .55  3.57  3.17 999 1018.0  16.5  16.5 999.0 99.0
1999 08 01 14 295  4.4  4.9   .48  3.45  3.14 999 1018.9  16.7  16.5 999.0 99.0
1999 08 01 15 267  5.6  6.3   .38  3.45  3.25 999 1019.5  16.7  16.5 999.0 99.0
1999 08 01 16 267  6.1  7.1   .43  3.12  3.16 999 1019.7  16.7  16.5 999.0 99.0
1999 08 01 17 253  6.6  8.1   .53  3.57  3.21 999 1020.2  16.8  16.5 999.0 99.0
1999 08 01 18 250  6.2  7.3   .56  3.33  3.22 999 1020.3  17.2  16.5 999.0 99.0
1999 08 01 19 249  6.8  8.1   .62  3.70  3.36 999 1020.5  17.5  16.5 999.0 99.0
1999 08 01 20 248  6.3  7.6   .63  3.70  3.44 999 1020.5  17.6  16.8 999.0 99.0
1999 08 01 21 241  5.5  6.6   .63  3.85  3.49 999 1020.5  17.9  16.8 999.0 99.0
1999 08 01 22 249  5.3  6.4   .61  4.00  3.52 999 1020.3  18.0  16.8 999.0 99.0
1999 08 01 23 256  4.2  4.9   .56  4.00  3.59 999 1020.4  18.0  16.8 999.0 99.0
1999 08 02 00 275  3.9  4.6   .54  4.17  3.58 999 1020.5  18.0  16.7 999.0 99.0
1999 08 02 01 302  4.4  5.8   .45  4.00  3.44 999 1020.5  17.8  16.7 999.0 99.0
1999 08 02 02 298  4.9  6.6   .44  3.70  3.35 999 1021.1  17.6  16.7 999.0 99.0
1999 08 02 03 297  5.2  5.9   .43  3.85  3.24 999 1021.8  17.6  16.7 999.0 99.0
1999 08 02 04 295  4.7  5.6   .46  3.33  3.09 999 1021.9  17.5  16.7 999.0 99.0
1999 08 02 05 298  5.7  6.6   .42  3.23  3.05 999 1022.1  17.5  16.7 999.0 99.0
1999 08 02 06 292  5.8  6.7   .38  3.23  3.03 999 1022.1  17.3  16.7 999.0 99.0
1999 08 02 07 290  5.8  6.7   .40  2.94  2.96 999 1022.7  17.2  16.7 999.0 99.0
1999 08 02 08 281  5.6  6.6   .40  3.03  2.96 999 1022.7  16.7  16.7 999.0 99.0
1999 08 02 09 284  5.7  6.7   .38  3.12  2.99 999 1022.8  16.5  16.7 999.0 99.0
1999 08 02 10 283  5.8  6.9   .39  3.33  3.16 999 1022.9  16.4  16.7 999.0 99.0
1999 08 02 11 283  5.7  6.8   .31  3.23  3.02 999 1023.0  16.0  16.7 999.0 99.0
1999 08 02 12 288  5.4  6.1   .39  3.45  3.10 999 1023.1  16.0  16.6 999.0 99.0
1999 08 02 13 270  6.8  8.0   .33  3.33  3.01 999 1023.7  16.0  16.5 999.0 99.0
1999 08 02 14 270  6.4  7.3   .44  3.12  3.10 999 1023.7  16.4  16.5 999.0 99.0
1999 08 02 15 254  5.8  6.5   .45  3.33  3.10 999 1023.7  16.5  16.5 999.0 99.0
1999 08 02 16 242  6.2  7.1   .46  3.33  3.24 999 1023.7  16.7  16.5 999.0 99.0
1999 08 02 17 243  6.4  7.3   .57  3.33  3.24 999 1023.5  16.8  16.5 999.0 99.0
1999 08 02 18 235  6.4  7.4   .58  3.70  3.29 999 1022.9  17.3  16.6 999.0 99.0
1999 08 02 19 236  7.4  8.6   .61  3.45  3.26 999 1022.6  18.0  16.7 999.0 99.0
1999 08 02 20 235  7.3  8.6   .62  3.57  3.25 999 1022.1  18.3  16.8 999.0 99.0
1999 08 02 21 218  6.0  7.0   .54  3.57  3.25 999 1021.7  18.8  16.8 999.0 99.0
1999 08 02 22 231  7.7  9.3   .53  3.70  3.22 999 1021.1  19.5  17.2 999.0 99.0
1999 08 02 23 232  9.7 11.2   .89  3.70  3.51 999 1020.5  19.0  17.2 999.0 99.0
1999 08 03 00 238  9.0 11.0  1.17  4.76  3.93 999 1020.3  18.6  16.8 999.0 99.0
1999 08 03 01 242 10.4 12.3  1.31  5.00  4.08 999 1019.8  18.3  16.8 999.0 99.0
1999 08 03 02 241  9.5 11.3  1.33  5.26  4.26 999 1019.8  18.0  16.5 999.0 99.0
1999 08 03 03 247  8.5 10.6  1.19  5.26  4.17 999 1020.3  18.0  16.5 999.0 99.0
1999 08 03 04 255  7.6  8.9  1.14  5.26  4.07 999 1019.7  17.5  16.4 999.0 99.0
1999 08 03 05 280  5.9  6.9  1.09  5.00  4.06 999 1020.2  17.4  16.4 999.0 99.0
1999 08 03 06 291  5.1  6.1   .77  4.76  4.01 999 1020.1  16.0  16.4 999.0 99.0
1999 08 03 07 273  2.0  2.4   .63  4.55  3.90 999 1019.8  15.5  16.4 999.0 99.0
1999 08 03 08 264  3.5  4.4   .46  4.00  3.71 999 1019.5  15.9  16.4 999.0 99.0
1999 08 03 09 263  2.9  3.5   .43  3.85  3.58 999 1019.1  16.0  16.4 999.0 99.0
1999 08 03 10 256  3.4  4.3   .47  3.85  3.50 999 1018.9  16.0  16.0 999.0 99.0
1999 08 03 11 256  4.1  4.8   .39  3.57  3.38 999 1018.9  16.4  15.7 999.0 99.0
1999 08 03 12 259  3.0  3.6   .35  3.57  3.23 999 1018.9  16.4  15.7 999.0 99.0
1999 08 03 13 270  3.7  4.0   .28  3.33  3.11 999 1018.8  16.1  15.6 999.0 99.0
1999 08 03 14 269  3.7  4.3   .26  3.03  3.01 999 1018.9  16.0  15.6 999.0 99.0
1999 08 03 15 283  3.4  3.9   .22  2.94  2.99 999 1018.9  15.9  15.6 999.0 99.0
1999 08 03 16 260  3.0  3.3   .22  2.56  2.97 999 1018.7  16.0  16.0 999.0 99.0
1999 08 03 17 243  3.5  3.8   .20  2.78  2.99 999 1018.2  16.5  16.4 999.0 99.0
1999 08 03 18 218  4.1  4.8   .20  3.12  3.05 999 1018.0  16.7  16.5 999.0 99.0
1999 08 03 19 227  4.3  4.9   .22  3.03  3.07 999 1017.4  17.2  16.7 999.0 99.0
1999 08 03 20 217  3.1  3.7   .23  3.12  3.03 999 1016.7  17.5  17.1 999.0 99.0
1999 08 03 21 213  2.8  3.6   .20  3.45  3.14 999 1016.0  18.0  17.3 999.0 99.0
1999 08 03 22 211  2.7  3.8   .21  3.12  3.11 999 1015.5  18.1  17.3 999.0 99.0
1999 08 03 23 215  4.8  5.5   .27  3.12  3.16 999 1014.9  18.7  17.3 999.0 99.0
1999 08 04 00 215  3.4  4.0   .25  3.45  3.16 999 1014.8  18.3  17.3 999.0 99.0
1999 08 04 01 278  3.8  4.5   .23  3.23  2.98 999 1014.9  18.3  17.2 999.0 99.0
1999 08 04 02 291  1.3  1.7   .25  3.03  3.09 999 1015.0  17.5  17.2 999.0 99.0
1999 08 04 03 294  1.9  2.3   .25  3.23  3.15 999 1015.3  17.3  16.8 999.0 99.0
1999 08 04 04 312  1.7  2.1   .21  3.33  3.07 999 1015.5  17.3  16.8 999.0 99.0
1999 08 04 05 288  5.2  6.3   .23  3.23  3.02 999 1014.9  17.6  16.8 999.0 99.0
1999 08 04 06 291  5.1  5.9   .27  3.23  2.95 999 1014.7  17.3  16.7 999.0 99.0
1999 08 04 07 282  5.6  6.8   .30  3.03  2.97 999 1014.2  17.1  16.5 999.0 99.0
1999 08 04 08 287  5.5  6.5   .34  3.23  2.93 999 1014.2  16.8  16.5 999.0 99.0
1999 08 04 09 275  5.0  5.7   .30  3.03  2.86 999 1014.1  17.2  16.5 999.0 99.0
1999 08 04 10 270  5.3  6.2   .28  2.86  2.82 999 1014.0  16.8  16.7 999.0 99.0
1999 08 04 11 261  4.0  4.9   .24  2.78  2.80 999 1014.0  17.0  16.7 999.0 99.0
1999 08 04 12 264  4.3  5.0   .20  2.63  2.84 999 1014.1  16.8  16.7 999.0 99.0
1999 08 04 13 272  6.8  7.7   .43  3.33  3.12 999 1013.9  16.5  16.7 999.0 99.0
1999 08 04 14 272  4.5  5.8   .55  3.70  3.44 999 1013.9  16.5  16.7 999.0 99.0
1999 08 04 15 284  4.7  5.4   .59  4.00  3.55 999 1014.1  16.5  16.7 999.0 99.0
1999 08 04 16 283  4.4  5.5   .50  4.00  3.60 999 1014.3  16.4  16.7 999.0 99.0
1999 08 04 17 280  3.2  3.9   .41  4.17  3.68 999 1014.7  16.5  16.5 999.0 99.0
1999 08 04 18 249  2.0  2.5   .49  3.85  3.62 999 1014.6  17.2  16.7 999.0 99.0
1999 08 04 19 209   .8  1.8   .47  3.85  3.59 999 1014.2  17.5  16.8 999.0 99.0
1999 08 04 20 104  2.8  3.3   .44  3.85  3.49 999 1014.5  16.8  17.2 999.0 99.0
1999 08 04 21  47  5.0  6.1   .33  3.70  3.34 999 1014.8  16.7  17.2 999.0 99.0
1999 08 04 22  89  1.4  2.2   .25  3.33  3.18 999 1015.0  15.7  16.8 999.0 99.0
1999 08 04 23  86  2.8  3.5   .17  3.33  3.13 999 1014.8  16.4  16.8 999.0 99.0
1999 08 05 00  84  1.9  2.5   .00   .00   .00 999 1015.0  16.7  16.8 999.0 99.0
1999 08 05 01 133  1.3  1.7   .00   .00   .00 999 1015.0  16.5  16.8 999.0 99.0
1999 08 05 02 164  1.2  1.6   .00   .00   .00 999 1015.5  16.0  16.7 999.0 99.0
1999 08 05 03 174  1.4  1.7   .00   .00   .00 999 1015.8  16.0  16.8 999.0 99.0
1999 08 05 04 231  2.8  3.2   .00   .00   .00 999 1015.8  16.0  16.8 999.0 99.0
1999 08 05 05 246  3.5  4.0   .00   .00   .00 999 1015.8  16.4  16.7 999.0 99.0
1999 08 05 06 261  2.4  2.8   .00   .00   .00 999 1015.7  15.7  16.7 999.0 99.0
1999 08 05 07 248  3.1  3.6   .00   .00   .00 999 1015.7  16.0  16.7 999.0 99.0
1999 08 05 08 240  2.7  3.2   .00   .00   .00 999 1015.3  16.0  16.7 999.0 99.0
1999 08 05 09 238  4.5  5.2   .00   .00   .00 999 1015.0  16.4  16.7 999.0 99.0
1999 08 05 10 245  5.0  5.9   .21  2.70  2.78 999 1014.5  16.5  16.5 999.0 99.0
1999 08 05 11 249  6.0  6.9   .23  2.63  2.80 999 1014.1  16.5  16.5 999.0 99.0
1999 08 05 12 252  6.1  7.4   .24  2.63  2.76 999 1014.1  16.4  16.5 999.0 99.0
1999 08 05 13 259  6.2  7.4   .31  2.70  2.85 999 1014.2  16.3  16.5 999.0 99.0
1999 08 05 14 232  5.9  7.0   .40  2.94  3.03 999 1013.7  16.2  16.5 999.0 99.0
