#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 05 18 07 50   7  5.0  5.8  0.34  3.33  3.13 999 1004.8   3.6   2.2 999.0 99.0 99.00
2008 05 18 08 50 360  3.4  4.0  0.40  3.03  3.09 999 1005.0   3.5   2.2 999.0 99.0 99.00
2008 05 18 09 50 355  5.5  6.3  0.35  3.13  3.11 999 1005.4   3.6   2.2 999.0 99.0 99.00
2008 05 18 10 50  14  3.5  4.3  0.36  3.33  3.06 999 1005.7   3.9   2.2 999.0 99.0 99.00
2008 05 18 11 50 344  4.3  6.1  0.34  3.13  3.12 999 1006.3   3.8   2.2 999.0 99.0 99.00
2008 05 18 12 50 340  5.5  6.4  0.40  3.70  3.19 999 1006.7   3.6   2.2 999.0 99.0 99.00
2008 05 18 13 50   5  5.8  6.7  0.40  3.23  3.08 999 1006.9   3.6   2.3 999.0 99.0 99.00
2008 05 18 14 50 355  6.8  8.5  0.42  3.33  3.17 999 1006.8   3.8   2.3 999.0 99.0 99.00
2008 05 18 15 50 340  5.8  7.1  0.51  3.13  3.26 999 1007.2   3.5   2.3 999.0 99.0 99.00
2008 05 18 16 50 318  1.0 99.0 99.00 99.00 99.00 999 9999.0   3.3 999.0 999.0 99.0 99.00
2008 05 18 17 50 261  3.8  4.7  0.51  3.85  3.53 999 1006.9   3.3   2.4 999.0 99.0 99.00
2008 05 18 18 50 256  6.0  7.0  0.37  3.57  3.35 999 1006.2   3.5   2.3 999.0 99.0 99.00
2008 05 18 19 50 256  4.6  5.1  0.33  3.23  3.23 999 1005.9   3.6   2.3 999.0 99.0 99.00
2008 05 18 20 50 267  6.0  6.8  0.35  3.23  3.13 999 1005.8   4.6   2.3 999.0 99.0 99.00
2008 05 18 21 50 263  4.4  4.8  0.43  3.13  3.14 999 1005.9   3.7   2.3 999.0 99.0 99.00
2008 05 18 22 50 279  7.0  8.2  0.38  2.50  3.21 999 1005.9   4.4   2.3 999.0 99.0 99.00
2008 05 18 23 50 327  5.3  6.6  0.43  3.13  3.15 999 1006.1   5.5   2.3 999.0 99.0 99.00
2008 05 19 00 50 353  6.8  7.7  0.42  3.23  3.25 999 1006.3   6.0   2.3 999.0 99.0 99.00
2008 05 19 01 50 346  4.8  5.1  0.54  3.45  3.29 999 1006.7   5.2   2.3 999.0 99.0 99.00
2008 05 19 02 50 355  2.1  2.7  0.54  3.70  3.49 999 1007.2   4.1   2.2 999.0 99.0 99.00
2008 05 19 03 50 320  3.4  3.7  0.43  3.57  3.40 999 1007.2   4.5   2.2 999.0 99.0 99.00
2008 05 19 04 50 305  3.7  4.4  0.37  3.45  3.29 999 1006.8   4.4   2.2 999.0 99.0 99.00
2008 05 19 05 50 308  4.3  4.9  0.32  3.23  3.23 999 1006.1   4.4   2.2 999.0 99.0 99.00
2008 05 19 06 50 306  3.2  3.5  0.24  3.03  3.14 999 1005.6   4.1   2.2 999.0 99.0 99.00
2008 05 19 07 50 310  3.5  3.9  0.20  2.70  3.06 999 1005.7   3.8   2.2 999.0 99.0 99.00
2008 05 19 08 50 300  4.2  4.8  0.17  4.00  3.31 999 1005.9   3.4   2.2 999.0 99.0 99.00
2008 05 19 09 50 311  5.0  5.6  0.14 99.00  3.29 999 1006.1   3.5   2.2 999.0 99.0 99.00
2008 05 19 10 50 293  4.5  5.0  0.14 99.00  3.26 999 1006.6   3.4   2.2 999.0 99.0 99.00
2008 05 19 11 50 303  3.8  4.4  0.14 99.00  3.00 999 1007.1   3.6   2.2 999.0 99.0 99.00
2008 05 19 12 50 263  3.1  3.4  0.11 99.00  3.15 999 1007.4   3.5   2.2 999.0 99.0 99.00
2008 05 19 13 50 241  2.1  2.6  0.12 99.00  3.11 999 1007.4   3.7   2.3 999.0 99.0 99.00
2008 05 19 14 50 251  2.3  3.2  0.14 99.00  2.94 999 1006.9   3.7   2.3 999.0 99.0 99.00
2008 05 19 15 50 237  4.3  4.6  0.14 99.00  3.00 999 1006.2   3.6   2.3 999.0 99.0 99.00
2008 05 19 16 50 222  3.7  4.2  0.21  2.78  2.89 999 1006.0   3.8   2.3 999.0 99.0 99.00
2008 05 19 17 50 250  5.8  6.6  0.23  2.86  2.91 999 1005.5   4.5   2.3 999.0 99.0 99.00
2008 05 19 18 50 224  5.3  6.1  0.32  3.13  2.96 999 1005.4   3.9   2.3 999.0 99.0 99.00
2008 05 19 19 50 233  5.8  6.8  0.36  3.33  3.01 999 1005.2   4.4   2.3 999.0 99.0 99.00
2008 05 19 20 50 234  6.1  6.8  0.30  3.03  2.92 999 1005.0   4.7   2.3 999.0 99.0 99.00
2008 05 19 21 50 232  5.2  5.7  0.26  3.13  2.96 999 1004.7   5.0   2.3 999.0 99.0 99.00
2008 05 19 22 50 224  5.6  6.2  0.29  3.13  3.00 999 1004.5   5.3   2.3 999.0 99.0 99.00
