YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 06 01 02  25  9.6 11.4  1.71  6.25  4.93 999 1012.7   3.9   3.2 999.0 99.0
1999 06 01 03  25 10.0 12.0  1.73  6.67  4.95 999 1012.9   3.9   3.2 999.0 99.0
1999 06 01 04  28  9.3 11.3  1.84  6.67  5.06 999 1013.0   3.8   3.2 999.0 99.0
1999 06 01 05  27  8.3 10.0  1.78  6.67  4.95 999 1013.3   3.6   3.2 999.0 99.0
1999 06 01 06  27  7.3  9.5  1.70  6.25  4.91 999 1013.6   3.6   3.2 999.0 99.0
1999 06 01 07  29  8.2 10.1  1.58  6.25  4.83 999 1013.5   3.4   3.2 999.0 99.0
1999 06 01 08  30  8.8  9.8  1.52  5.88  4.68 999 1013.4   3.3   3.2 999.0 99.0
1999 06 01 09  34  8.4 10.2  1.53  5.88  4.60 999 1013.2   3.2   3.2 999.0 99.0
1999 06 01 10  42  9.3 11.7  1.49  5.88  4.54 999 1013.1   3.1   3.2 999.0 99.0
1999 06 01 11  51  8.9 10.3  1.50  5.56  4.60 999 1013.7   3.1   3.2 999.0 99.0
1999 06 01 12  48  8.6 10.8  1.45  5.56  4.52 999 1013.4   3.0   3.2 999.0 99.0
1999 06 01 13  48  7.9  9.6  1.43  5.26  4.52 999 1014.1   3.1   3.2 999.0 99.0
1999 06 01 14  52  8.1  9.5  1.39  5.56  4.45 999 1014.3   3.2   3.2 999.0 99.0
1999 06 01 15  52  7.8  9.3  1.27  5.56  4.44 999 1014.5   3.2   3.2 999.0 99.0
1999 06 01 16  48  6.9  8.0  1.12  5.26  4.24 999 1014.9   3.3   3.2 999.0 99.0
1999 06 01 17  46  6.5  7.6  1.04  5.26  4.26 999 1015.2   3.4   3.2 999.0 99.0
1999 06 01 18  50  6.6  7.5   .91  5.00  4.02 999 1014.6   3.8   3.2 999.0 99.0
1999 06 01 19  54  5.7  6.5   .91  4.76  4.18 999 1014.4   4.1   3.2 999.0 99.0
1999 06 01 20  56  4.7  5.5   .73  4.76  3.95 999 1014.2   4.3   3.2 999.0 99.0
1999 06 01 21  54  2.9  3.3   .70  4.55  4.00 999 1014.3   4.2   3.2 999.0 99.0
1999 06 01 22  67   .5   .8   .57  4.17  3.76 999 1014.9   4.2   3.2 999.0 99.0
1999 06 01 23  45  2.4  3.0   .53  4.17  3.85 999 1014.0   3.7   3.2 999.0 99.0
1999 06 02 00  44  1.1  1.3   .50  3.85  3.83 999 1014.4   3.8   3.2 999.0 99.0
1999 06 02 01  69  2.1  2.4   .49  3.85  3.84 999 1014.1   3.9   3.2 999.0 99.0
1999 06 02 02  56  1.7  1.8   .45  4.00  3.88 999 1014.0   3.7   3.2 999.0 99.0
1999 06 02 03  69  1.6  1.8   .42  4.55  3.81 999 1013.8   3.7   3.2 999.0 99.0
1999 06 02 04  16  2.2  2.7   .40  3.70  3.80 999 1013.4   3.8   3.2 999.0 99.0
1999 06 02 05 358  2.1  2.3   .40  4.55  3.81 999 1013.5   3.6   3.2 999.0 99.0
1999 06 02 06  41  2.8  3.4   .34  4.55  3.75 999 1012.7   3.8   3.2 999.0 99.0
1999 06 02 07 340  1.5  1.7   .35  4.35  3.88 999 1013.0   3.7   3.2 999.0 99.0
1999 06 02 08 340  2.8  3.1   .36  4.35  3.91 999 1012.7   3.6   3.2 999.0 99.0
1999 06 02 09 352  3.4  3.8   .34  4.00  3.85 999 1012.7   3.7   3.2 999.0 99.0
1999 06 02 10 352  2.8  3.3   .29  4.17  3.71 999 1012.8   3.7   3.2 999.0 99.0
1999 06 02 11 345  3.4  4.0   .27  4.35  3.62 999 1012.6   3.9   3.2 999.0 99.0
1999 06 02 12 324  3.0  3.6   .25  4.00  3.60 999 1013.0   4.1   3.2 999.0 99.0
