YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 04 28 06 143  5.2  6.3  0.34  3.03  2.93 999 1004.6   3.0   1.8 999.0 99.0 99.00
2004 04 28 07 141  6.1  7.2  0.33  2.78  2.88 999 1003.7   3.2   1.8 999.0 99.0 99.00
2004 04 28 08 129  5.9  7.0  0.41  3.13  3.00 999 1002.8   3.4   1.8 999.0 99.0 99.00
2004 04 28 09 119  4.6  5.1  0.51  3.45  3.25 999 1002.1   3.1   1.8 999.0 99.0 99.00
2004 04 28 10 131  5.7  6.9  0.54  3.33  3.33 999 1000.3   3.5   1.8 999.0 99.0 99.00
2004 04 28 11 129  2.6  4.6  0.44  3.45  3.22 999 1000.3   3.6   1.8 999.0 99.0 99.00
2004 04 28 12 122  5.3  6.9  0.48  3.13  3.29 999  999.6   3.5   1.8 999.0 99.0 99.00
2004 04 28 13 133  6.2  7.0  0.45  3.33  3.32 999  998.5   3.9   1.8 999.0 99.0 99.00
2004 04 28 14 132  4.1  4.7  0.43  3.45  3.27 999  998.3   3.9   1.8 999.0 99.0 99.00
2004 04 28 15 109  2.8  3.2  0.41  3.45  3.24 999  997.8   3.7   1.9 999.0 99.0 99.00
2004 04 28 16  80  2.2  2.7  0.41  3.45  3.25 999  997.0   3.9   1.9 999.0 99.0 99.00
2004 04 28 17  96  3.5  4.0  0.37  3.57  3.25 999  996.4   4.0   2.0 999.0 99.0 99.00
2004 04 28 18  73  3.3  3.6  0.31  3.23  3.17 999  996.0   3.7   2.0 999.0 99.0 99.00
2004 04 28 19  74  4.5  5.0  0.26  2.94  3.13 999  995.3   3.6   2.0 999.0 99.0 99.00
2004 04 28 20  63  5.4  6.1  0.23  2.70  3.18 999  994.7   3.8   2.1 999.0 99.0 99.00
2004 04 28 21  70  5.7  6.4  0.22  3.13  3.11 999  994.0   4.1   2.2 999.0 99.0 99.00
2004 04 28 22  66  4.7  5.4  0.25  2.56  2.99 999  993.3   4.2   2.2 999.0 99.0 99.00
2004 04 28 23  81  4.1  4.7  0.27  2.56  3.08 999  992.5   3.9   2.0 999.0 99.0 99.00
2004 04 29 00  88  4.3  4.7  0.24  2.56  3.30 999  991.5   4.4   2.0 999.0 99.0 99.00
2004 04 29 01  61  1.8  2.0  0.24  2.56  3.24 999  993.3   6.2   2.0 999.0 99.0 99.00
2004 04 29 02  31  7.1  8.2  0.30  3.03  3.24 999  993.9   4.2   2.0 999.0 99.0 99.00
2004 04 29 03  19  6.7  7.6  0.61  2.94  3.18 999  995.4   5.2   2.0 999.0 99.0 99.00
2004 04 29 04  88  5.1  6.7  0.56  3.57  3.56 999  995.3   4.9   2.0 999.0 99.0 99.00
2004 04 29 05  49  5.4 11.9  0.59  3.85  3.82 999  993.4   6.4   2.0 999.0 99.0 99.00
2004 04 29 06 140  2.8  4.6  0.56  4.17  3.93 999  994.7   7.0   1.9 999.0 99.0 99.00
2004 04 29 07 151  2.5  3.1  0.51  4.00  3.95 999  994.3   8.2   1.9 999.0 99.0 99.00
2004 04 29 08  27  0.5  0.8  0.50  6.67  4.13 999  994.2   7.8   1.9 999.0 99.0 99.00
2004 04 29 09 328  3.8  4.4  0.49  6.25  4.05 999  995.8   4.7   1.9 999.0 99.0 99.00
2004 04 29 10 343  7.0  8.9  0.51  3.85  4.04 999  999.3   5.1   1.9 999.0 99.0 99.00
2004 04 29 11 339  6.2  7.0  0.61  2.94  3.49 999 1002.4   4.1   1.9 999.0 99.0 99.00
2004 04 29 12 335  4.4  6.0  0.73  3.45  3.63 999 1006.3   3.9   1.9 999.0 99.0 99.00
2004 04 29 13 350  8.0  9.5  0.88  4.00  3.93 999 1008.1   3.5   1.9 999.0 99.0 99.00
2004 04 29 14 345  5.1  6.1  1.33  5.56  4.46 999 1010.2   2.8   1.9 999.0 99.0 99.00
2004 04 29 15 350  3.6  4.7  1.08  5.00  4.33 999 1011.3   2.6   1.9 999.0 99.0 99.00
2004 04 29 16 345  2.4  3.2  0.91  4.35  4.19 999 1012.9   2.7   1.9 999.0 99.0 99.00
2004 04 29 17 292  1.6  2.0  0.73  4.76  4.12 999 1014.4   2.6   1.9 999.0 99.0 99.00
2004 04 29 18 293  2.8  3.5  0.68  4.55  4.08 999 1015.4   2.7   2.0 999.0 99.0 99.00
