YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 07 27 15 00 252  2.9  3.2  0.18  2.70  2.94 999 1019.4  14.4  14.0 999.0 99.0 99.00
2005 07 27 16 00 244  3.9  4.6  0.19  2.86  2.94 999 1019.5  14.8  14.2 999.0 99.0 99.00
2005 07 27 17 00 241  4.9  5.5  0.19  2.94  2.91 999 1019.2  14.9  14.1 999.0 99.0 99.00
2005 07 27 18 00 222  5.0  5.5  0.22  2.78  2.83 999 1018.7  15.2  14.2 999.0 99.0 99.00
2005 07 27 19 00 208  5.6  6.3  0.27  2.63  2.85 999 1018.1  15.4  14.3 999.0 99.0 99.00
2005 07 27 20 00 195  5.9  6.8  0.34  3.03  2.94 999 1017.2  15.7  14.3 999.0 99.0 99.00
2005 07 27 21 00 190  5.9  6.5  0.40  3.33  3.14 999 1016.6  16.1  14.5 999.0 99.0 99.00
2005 07 27 22 00 190  5.5  6.2  0.43  3.85  3.21 999 1016.0  16.2  14.7 999.0 99.0 99.00
2005 07 27 23 00 188  3.9  4.4  0.39  3.70  3.32 999 1015.2  16.3  14.8 999.0 99.0 99.00
2005 07 28 00 00 200  3.7  4.3  0.36  3.70  3.40 999 1015.0  16.1  14.9 999.0 99.0 99.00
2005 07 28 01 00 284 11.2 15.9  0.33  4.00  3.53 999 1015.7  16.6  14.7 999.0 99.0 99.00
2005 07 28 02 00 258  6.4  7.5  0.55  3.33  3.39 999 1015.1  16.4  14.3 999.0 99.0 99.00
2005 07 28 03 00 234  6.3  7.3  0.59  4.17  3.58 999 1014.9  16.0  14.2 999.0 99.0 99.00
2005 07 28 04 00 254  9.1 11.5  0.77  4.00  3.60 999 1014.8  16.2  14.1 999.0 99.0 99.00
2005 07 28 05 00 248  8.5  9.9  0.97  4.35  3.76 999 1014.8  15.7  14.0 999.0 99.0 99.00
2005 07 28 06 00 270  8.0  9.6  1.02  4.55  3.89 999 1014.8  15.7  14.0 999.0 99.0 99.00
2005 07 28 07 00 272  7.8  8.9  1.07  5.00  4.06 999 1014.8  15.5  14.0 999.0 99.0 99.00
2005 07 28 08 00 259  6.9  8.1  0.95  4.76  3.93 999 1015.0  15.3  14.0 999.0 99.0 99.00
2005 07 28 09 00 251  7.2  8.4  0.89  4.76  3.87 999 1015.1  15.5  14.1 999.0 99.0 99.00
2005 07 28 10 00 255  6.8  7.6  0.79  4.55  3.84 999 1015.0  15.5  14.1 999.0 99.0 99.00
2005 07 28 11 00 258  6.7  7.7  0.83  4.76  3.95 999 1015.5  15.3  14.1 999.0 99.0 99.00
2005 07 28 12 00 272  5.4  6.2  0.84  4.55  3.94 999 1015.6  15.1  13.9 999.0 99.0 99.00
2005 07 28 13 00 282  4.8  5.3  0.74  4.55  3.99 999 1015.6  15.0  13.8 999.0 99.0 99.00
2005 07 28 14 00 266  4.0  4.5  0.56  4.76  3.88 999 1016.1  14.8  13.8 999.0 99.0 99.00
2005 07 28 15 00 252  3.6  4.1  0.56  4.55  3.97 999 1016.1  14.9  13.9 999.0 99.0 99.00
2005 07 28 16 00 240  3.3  3.9  0.54  4.55  3.96 999 1016.3  14.9  14.0 999.0 99.0 99.00
2005 07 28 17 00 247  3.3  3.8  0.49  4.55  3.75 999 1016.2  15.0  14.0 999.0 99.0 99.00
2005 07 28 18 00 260  3.7  4.1  0.43  4.35  3.67 999 1015.8  15.1  14.0 999.0 99.0 99.00
2005 07 28 19 00 226  4.7  5.8  0.52  4.17  3.65 999 1015.6  15.1  14.0 999.0 99.0 99.00
2005 07 28 20 00 213  4.9  5.5  0.54  4.17  3.67 999 1015.3  15.4  14.1 999.0 99.0 99.00
2005 07 28 21 00 341  8.5 10.5  0.51  4.00  3.62 999 1016.2  14.3  14.2 999.0 99.0 99.00
2005 07 28 22 00  14  2.1  2.6  0.54  3.70  3.41 999 1016.0  14.2  14.3 999.0 99.0 99.00
2005 07 28 23 00 217  1.1  1.5  0.50  3.57  3.30 999 1016.0  15.0  14.6 999.0 99.0 99.00
2005 07 29 00 00 249  2.1  2.5  0.47  3.57  3.21 999 1016.5  14.6  14.7 999.0 99.0 99.00
2005 07 29 01 00 241  2.1  2.6  0.38  3.45  3.17 999 1016.6  15.0  14.6 999.0 99.0 99.00
2005 07 29 02 00 239  2.4  2.9  0.26  3.13  3.18 999 1017.2  14.8  14.5 999.0 99.0 99.00
2005 07 29 03 00 288  3.7  4.2  0.22  3.33  3.17 999 1017.9  15.3  14.3 999.0 99.0 99.00
2005 07 29 04 00 327  2.2  2.6  0.15  3.23  3.18 999 1018.6  14.9  14.2 999.0 99.0 99.00
2005 07 29 05 00 350  3.0  3.6  0.00  0.00  0.00 999 1019.1  14.6  14.2 999.0 99.0 99.00
2005 07 29 06 00  33  1.6  2.0  0.00  0.00  0.00 999 1019.6  14.2  14.2 999.0 99.0 99.00
2005 07 29 07 00  40  0.9  1.2  0.00  0.00  0.00 999 1020.0  13.8  14.1 999.0 99.0 99.00
2005 07 29 08 00 161  1.0  2.6  0.00  0.00  0.00 999 1020.5  13.7  14.0 999.0 99.0 99.00
2005 07 29 09 00 336  0.9  1.3  0.00  0.00  0.00 999 1020.5  13.9  13.8 999.0 99.0 99.00
2005 07 29 10 00 356  1.4  1.5  0.00  0.00  0.00 999 1021.2  13.6  13.6 999.0 99.0 99.00
2005 07 29 11 00  27  0.9  1.1  0.00  0.00  0.00 999 1022.0  13.7  13.5 999.0 99.0 99.00
2005 07 29 12 00   3  2.6  2.7  0.00  0.00  0.00 999 1022.8  14.0  13.7 999.0 99.0 99.00
2005 07 29 13 00  20  2.1  2.3  0.00  0.00  0.00 999 1023.6  14.2  13.8 999.0 99.0 99.00
2005 07 29 14 00  17  1.8  2.2  0.00  0.00  0.00 999 1024.3  14.1  14.1 999.0 99.0 99.00
2005 07 29 15 00  48  0.9  1.1  0.00  0.00  0.00 999 1024.3  14.3  14.6 999.0 99.0 99.00
2005 07 29 16 00 106  0.9  1.4  0.00  0.00  0.00 999 1024.7  14.8  15.0 999.0 99.0 99.00
2005 07 29 17 00  70  1.7  1.8  0.00  0.00  0.00 999 1025.2  14.7  15.3 999.0 99.0 99.00
2005 07 29 18 00 122  1.6  1.9  0.00  0.00  0.00 999 1025.3  14.9  15.5 999.0 99.0 99.00
2005 07 29 19 00 142  3.7  4.2  0.00  0.00  0.00 999 1025.2  15.1  15.2 999.0 99.0 99.00
2005 07 29 20 00 120  4.0  4.5  0.00  0.00  0.00 999 1024.7  15.2  15.1 999.0 99.0 99.00
2005 07 29 21 00 124  3.3  3.8  0.00  0.00  0.00 999 1024.8  15.3  15.0 999.0 99.0 99.00
2005 07 29 22 00 101  3.2  3.7  0.00  0.00  0.00 999 1024.6  15.4  15.1 999.0 99.0 99.00
2005 07 29 23 00  96  2.8  3.5  0.00  0.00  0.00 999 1024.5  15.4  15.1 999.0 99.0 99.00
2005 07 30 00 00 111  2.7  3.1  0.00  0.00  0.00 999 1024.3  15.3  15.1 999.0 99.0 99.00
2005 07 30 01 00 107  2.8  3.1  0.00  0.00  0.00 999 1024.3  15.1  15.0 999.0 99.0 99.00
2005 07 30 02 00 104  2.9  3.2  0.00  0.00  0.00 999 1024.2  15.1  14.9 999.0 99.0 99.00
2005 07 30 03 00  87  3.3  3.7  0.00  0.00  0.00 999 1024.3  15.0  14.9 999.0 99.0 99.00
2005 07 30 04 00  99  4.0  4.7  0.00  0.00  0.00 999 1024.0  15.2  14.9 999.0 99.0 99.00
2005 07 30 05 00  95  4.4  5.1  0.00  0.00  0.00 999 1024.1  15.4  14.8 999.0 99.0 99.00
2005 07 30 06 00 113  2.7  3.0  0.00  0.00  0.00 999 1024.4  15.3  14.8 999.0 99.0 99.00
2005 07 30 07 00  97  3.2  3.6  0.00  0.00  0.00 999 1023.9  15.4  15.0 999.0 99.0 99.00
2005 07 30 08 00 109  3.6  4.0  0.00  0.00  0.00 999 1023.6  15.8  15.0 999.0 99.0 99.00
2005 07 30 09 00 109  3.3  4.2  0.16  2.94  3.03 999 1023.6  15.5  15.0 999.0 99.0 99.00
2005 07 30 10 00  98  2.0  2.5  0.37  3.57  3.29 999 1023.9  15.3  14.9 999.0 99.0 99.00
2005 07 30 11 00  97  4.0  4.8  0.32  3.57  3.31 999 1023.5  15.1  14.9 999.0 99.0 99.00
2005 07 30 12 00 113  4.2  4.8  0.28  3.57  3.27 999 1023.3  15.1  14.9 999.0 99.0 99.00
2005 07 30 13 00 139  3.9  4.6  0.23  3.45  3.20 999 1023.4  15.4  14.9 999.0 99.0 99.00
2005 07 30 14 00 122  6.0  7.5  0.23  3.23  3.05 999 1022.4  15.3  14.9 999.0 99.0 99.00
2005 07 30 15 00 109  4.8  5.5  0.27  2.86  2.94 999 1022.5  15.4  14.8 999.0 99.0 99.00
2005 07 30 16 00  81  5.0  5.9  0.36  3.33  3.03 999 1022.1  15.5  14.7 999.0 99.0 99.00
2005 07 30 17 00  86  7.8  9.0  0.30  3.23  3.04 999 1022.0  16.0  14.7 999.0 99.0 99.00
2005 07 30 18 00 104  8.6 10.1  0.51  2.86  2.96 999 1020.5  15.5  14.6 999.0 99.0 99.00
2005 07 30 19 00 113  8.3  9.6  0.64  3.03  3.16 999 1020.2  16.1  15.0 999.0 99.0 99.00
2005 07 30 20 00 108  8.7 10.6  0.85  3.70  3.38 999 1019.7  16.0  14.7 999.0 99.0 99.00
2005 07 30 21 00 117  8.8 10.0  0.87  3.85  3.53 999 1018.8  16.4  14.5 999.0 99.0 99.00
2005 07 30 22 00 113  6.2  7.2  1.01  4.17  3.88 999 1018.2  17.1  14.7 999.0 99.0 99.00
2005 07 30 23 00  96  4.3  4.7  0.75  4.35  3.91 999 1017.7  17.0  14.7 999.0 99.0 99.00
2005 07 31 00 00  38  6.3  7.6  0.64  4.35  3.92 999 1017.4  16.0  14.7 999.0 99.0 99.00
2005 07 31 01 00  51  6.8  7.8  0.58  5.00  3.67 999 1017.2  15.2  14.8 999.0 99.0 99.00
2005 07 31 02 00  36  6.1  6.9  0.60  4.76  3.70 999 1017.3  15.0  14.8 999.0 99.0 99.00
2005 07 31 03 00  37  7.5  8.9  0.69  4.55  3.54 999 1017.6  15.2  14.8 999.0 99.0 99.00
2005 07 31 04 00  40  6.4  7.2  0.59  3.45  3.45 999 1017.5  15.1  14.8 999.0 99.0 99.00
2005 07 31 05 00  46  6.4  7.8  0.53  3.70  3.30 999 1017.5  15.1  14.6 999.0 99.0 99.00
2005 07 31 06 00  31  3.7  4.2  0.54  3.57  3.29 999 1017.9  15.1  14.6 999.0 99.0 99.00
2005 07 31 07 00  46  1.1  1.5  0.51  3.33  3.35 999 1017.3  14.9  14.7 999.0 99.0 99.00
2005 07 31 08 00  99  1.8  3.1  0.42  4.00  3.38 999 1016.3  14.9  14.5 999.0 99.0 99.00
2005 07 31 09 00  17  3.0  4.2  0.38  3.85  3.49 999 1015.8  16.0  14.5 999.0 99.0 99.00
2005 07 31 10 00 344  1.9  2.8  0.35  3.85  3.47 999 1016.1  15.5  14.4 999.0 99.0 99.00
2005 07 31 11 00  28  1.6  2.7  0.29  3.70  3.44 999 1016.1  14.6  14.3 999.0 99.0 99.00
2005 07 31 12 00  44  0.9  1.6  0.26  4.00  3.50 999 1016.9  14.5  14.3 999.0 99.0 99.00
2005 07 31 13 00  50  1.6  2.2  0.22  3.70  3.39 999 1017.9  14.8  14.5 999.0 99.0 99.00
2005 07 31 14 00 105  4.4  4.7  0.25  2.56  3.16 999 1016.3  15.3  14.6 999.0 99.0 99.00
2005 07 31 15 00 119  7.3  8.5  0.25  3.03  3.02 999 1014.1  15.4  14.6 999.0 99.0 99.00
2005 07 31 16 00  29  2.2  3.1  0.25  2.50  2.78 999 1015.8  16.0  14.7 999.0 99.0 99.00
2005 07 31 17 00 355  3.8  5.5  0.25  2.50  2.81 999 1016.4  15.9  15.4 999.0 99.0 99.00
2005 07 31 19 00  31  2.6  3.2  0.21  2.63  3.09 999 1015.7  16.0  15.3 999.0 99.0 99.00
2005 07 31 20 00  73  2.5  3.0  0.21  4.35  3.31 999 1015.6  16.1  15.6 999.0 99.0 99.00
2005 07 31 21 00  90  1.8  2.0  0.20  3.85  3.34 999 1015.2  16.6  16.2 999.0 99.0 99.00
2005 07 31 22 00 143  4.3  5.1  0.17  4.00  3.25 999 1014.9  16.8  15.8 999.0 99.0 99.00
2005 07 31 23 00 148  3.6  4.3  0.15  3.70  3.43 999 1014.9  16.8  15.6 999.0 99.0 99.00
2005 08 01 00 00 142  2.1  2.3  0.00  0.00  0.00 999 1014.9  17.0  15.6 999.0 99.0 99.00
2005 08 01 01 00  97  1.8  1.8  0.00  0.00  0.00 999 1015.1  17.0  15.6 999.0 99.0 99.00
2005 08 01 02 00  79  2.4  2.6  0.16  3.85  3.57 999 1015.2  16.7  15.6 999.0 99.0 99.00
2005 08 01 03 00 355  4.0  9.0  0.00  0.00  0.00 999 1016.0  15.6  15.5 999.0 99.0 99.00
2005 08 01 04 00  67  3.5  4.3  0.00  0.00  0.00 999 1015.8  15.9  15.4 999.0 99.0 99.00
2005 08 01 05 00  20  2.8  3.4  0.00  0.00  0.00 999 1015.9  16.2  15.3 999.0 99.0 99.00
2005 08 01 06 00  60  2.5  2.6  0.00  0.00  0.00 999 1016.0  16.2  15.2 999.0 99.0 99.00
2005 08 01 07 00 162  0.5  1.6  0.00  0.00  0.00 999 1016.2  16.3  15.3 999.0 99.0 99.00
2005 08 01 08 00  66  1.4  1.9  0.00  0.00  0.00 999 1016.2  16.5  15.5 999.0 99.0 99.00
2005 08 01 09 00  23  2.2  2.6  0.00  0.00  0.00 999 1016.2  15.8  15.5 999.0 99.0 99.00
2005 08 01 10 00  57  1.4  1.8  0.00  0.00  0.00 999 1016.5  16.2  15.3 999.0 99.0 99.00
2005 08 01 11 00  37  0.8  1.2  0.00  0.00  0.00 999 1016.9  17.0  15.3 999.0 99.0 99.00
2005 08 01 12 00  39  1.5  1.7  0.00  0.00  0.00 999 1017.5  16.2  15.5 999.0 99.0 99.00
2005 08 01 13 00  75  1.6  1.9  0.00  0.00  0.00 999 1017.6  16.7  15.4 999.0 99.0 99.00
2005 08 01 14 00  22  0.8  1.2  0.00  0.00  0.00 999 1017.8  16.8  15.8 999.0 99.0 99.00
2005 08 01 15 00  90  0.8  1.0  0.00  0.00  0.00 999 1017.9  17.4  16.5 999.0 99.0 99.00
2005 08 01 16 00 155  1.4  1.9  0.00  0.00  0.00 999 1018.0  17.8  17.0 999.0 99.0 99.00
2005 08 01 17 00 284  0.6  0.9  0.00  0.00  0.00 999 1018.1  18.3  17.5 999.0 99.0 99.00
2005 08 01 18 00 282  0.9  1.1  0.00  0.00  0.00 999 1017.7  17.7  17.6 999.0 99.0 99.00
2005 08 01 19 00 310  1.2  1.7  0.00  0.00  0.00 999 1017.2  18.3  18.7 999.0 99.0 99.00
2005 08 01 20 00 184  0.7  1.0  0.00  0.00  0.00 999 1016.9  19.5  19.8 999.0 99.0 99.00
2005 08 01 21 00  21  0.9  1.3  0.00  0.00  0.00 999 1016.5  20.2  20.1 999.0 99.0 99.00
2005 08 01 22 00  10  0.2  0.7  0.00  0.00  0.00 999 1016.3  20.1  19.2 999.0 99.0 99.00
2005 08 01 23 00  12  2.2  2.7  0.00  0.00  0.00 999 1016.2  19.6  19.0 999.0 99.0 99.00
2005 08 02 00 00  52  1.3  1.8  0.00  0.00  0.00 999 1016.2  19.2  18.4 999.0 99.0 99.00
2005 08 02 01 00  95  1.6  1.7  0.00  0.00  0.00 999 1016.0  19.1  18.7 999.0 99.0 99.00
2005 08 02 02 00  72  1.6  1.7  0.00  0.00  0.00 999 1016.1  18.7  18.0 999.0 99.0 99.00
2005 08 02 03 00 183  1.3  1.6  0.00  0.00  0.00 999 1016.4  18.7  17.8 999.0 99.0 99.00
2005 08 02 04 00  64  1.7  1.9  0.00  0.00  0.00 999 1016.0  18.5  17.7 999.0 99.0 99.00
2005 08 02 05 00 103  1.7  2.1  0.00  0.00  0.00 999 1015.8  18.7  17.8 999.0 99.0 99.00
2005 08 02 06 00 140  1.8  2.0  0.00  0.00  0.00 999 1015.7  18.6  17.5 999.0 99.0 99.00
2005 08 02 07 00  67  0.4  1.9  0.00  0.00  0.00 999 1015.5  18.6  17.4 999.0 99.0 99.00
2005 08 02 08 00  12  3.2  3.5  0.00  0.00  0.00 999 1015.5  17.2  17.1 999.0 99.0 99.00
2005 08 02 09 00  14  2.5  2.7  0.00  0.00  0.00 999 1015.7  16.9  17.0 999.0 99.0 99.00
2005 08 02 10 00  50  1.9  2.3  0.00  0.00  0.00 999 1015.5  16.7  16.5 999.0 99.0 99.00
2005 08 02 11 00 103  2.2  2.6  0.00  0.00  0.00 999 1015.5  17.1  16.5 999.0 99.0 99.00
2005 08 02 12 00 117  2.2  2.3  0.00  0.00  0.00 999 1015.6  17.3  17.3 999.0 99.0 99.00
2005 08 02 13 00 121  2.7  3.1  0.00  0.00  0.00 999 1015.5  17.6  17.1 999.0 99.0 99.00
2005 08 02 14 00 127  3.2  3.5  0.00  0.00  0.00 999 1015.4  18.0  17.2 999.0 99.0 99.00
2005 08 02 15 00 145  2.9  3.1  0.00  0.00  0.00 999 1015.2  18.7  17.6 999.0 99.0 99.00
2005 08 02 16 00 129  2.9  3.2  0.00  0.00  0.00 999 1014.7  19.1  18.5 999.0 99.0 99.00
2005 08 02 17 00 115  1.9  2.2  0.00  0.00  0.00 999 1014.5  20.3  18.6 999.0 99.0 99.00
2005 08 02 18 00  57  2.2  2.5  0.00  0.00  0.00 999 1014.0  20.3  19.3 999.0 99.0 99.00
2005 08 02 19 00  57  2.6  2.7  0.00  0.00  0.00 999 1013.4  20.1  19.0 999.0 99.0 99.00
2005 08 02 20 00  54  3.7  4.1  0.00  0.00  0.00 999 1013.0  20.0  18.7 999.0 99.0 99.00
2005 08 02 21 00  52  2.8  3.1  0.00  0.00  0.00 999 1012.7  20.1  18.5 999.0 99.0 99.00
2005 08 02 22 00  44  3.4  4.1  0.00  0.00  0.00 999 1012.4  19.7  18.6 999.0 99.0 99.00
2005 08 02 23 00  57  3.2  3.6  0.00  0.00  0.00 999 1012.2  19.6  18.4 999.0 99.0 99.00
2005 08 03 00 00  91  2.6  3.6  0.00  0.00  0.00 999 1011.7  19.8  18.7 999.0 99.0 99.00
2005 08 03 01 00  41  1.4  4.1  0.00  0.00  0.00 999 1011.9  19.5  18.3 999.0 99.0 99.00
2005 08 03 02 00  53  1.7  2.1  0.00  0.00  0.00 999 1012.2  19.0  17.9 999.0 99.0 99.00
2005 08 03 03 00 202  4.6  7.2  0.00  0.00  0.00 999 1011.7  22.7  17.9 999.0 99.0 99.00
2005 08 03 04 00 223  2.8  4.2  0.19  2.63  3.11 999 1011.5  21.1  18.3 999.0 99.0 99.00
2005 08 03 05 00 182  6.3  8.0  0.60  4.17  3.49 999 1010.6  23.4  18.0 999.0 99.0 99.00
2005 08 03 06 00 192  7.5  8.3  0.45  3.23  3.06 999 1010.7  22.0  17.7 999.0 99.0 99.00
2005 08 03 07 00 183  5.9  6.5  0.30  2.86  2.88 999 1010.5  21.2  17.1 999.0 99.0 99.00
2005 08 03 08 00 183  3.7  5.1  0.23  2.63  2.76 999 1010.0  21.5  17.5 999.0 99.0 99.00
2005 08 03 09 00 156  2.4  2.9  0.15  2.63  2.90 999 1009.7  19.3  17.3 999.0 99.0 99.00
2005 08 03 10 00 209  2.1  2.3  0.00  0.00  0.00 999 1009.5  20.7  17.0 999.0 99.0 99.00
2005 08 03 11 00  50  2.6  3.6  0.00  0.00  0.00 999 1009.8  18.6  17.2 999.0 99.0 99.00
2005 08 03 12 00 360  0.6  1.7  0.16  2.86  2.98 999 1010.0  22.3  17.2 999.0 99.0 99.00
2005 08 03 13 00 145  2.1  2.8  0.20  3.57  3.16 999 1009.6  22.0  17.3 999.0 99.0 99.00
2005 08 03 14 00 124  2.4  3.1  0.23  4.00  3.46 999 1009.5  20.2  17.0 999.0 99.0 99.00
2005 08 03 15 00 137  1.7  1.9  0.28  3.85  3.38 999 1009.2  20.1  17.2 999.0 99.0 99.00
2005 08 03 16 00 126  1.5  1.8  0.24  3.70  3.24 999 1008.6  19.9  17.8 999.0 99.0 99.00
2005 08 03 17 00 125  3.0  3.3  0.21  3.33  3.09 999 1007.7  19.2  17.8 999.0 99.0 99.00
2005 08 03 18 00 190  3.0  3.2  0.19  3.13  3.00 999 1008.4  19.3  17.8 999.0 99.0 99.00
2005 08 03 19 00 167  2.1  2.8  0.00  0.00  0.00 999 1007.5  19.9  17.6 999.0 99.0 99.00
2005 08 03 20 00 303  2.2  2.6  0.17  2.56  2.81 999 1007.6  19.7  17.3 999.0 99.0 99.00
2005 08 03 21 00   7  1.3  1.6  0.00  0.00  0.00 999 1007.5  18.8  17.6 999.0 99.0 99.00
2005 08 03 22 00 339  1.2  1.3  0.00  0.00  0.00 999 1007.4  18.9  17.9 999.0 99.0 99.00
2005 08 03 23 00 159  1.1  1.4  0.00  0.00  0.00 999 1006.9  19.2  18.2 999.0 99.0 99.00
2005 08 04 00 00 214  1.9  2.2  0.00  0.00  0.00 999 1007.0  20.0  18.2 999.0 99.0 99.00
2005 08 04 01 00 182  2.2  2.9  0.00  0.00  0.00 999 1006.9  20.2  18.2 999.0 99.0 99.00
2005 08 04 02 00 198  2.3  2.7  0.00  0.00  0.00 999 1007.0  19.2  18.1 999.0 99.0 99.00
2005 08 04 03 00 243  3.5  3.7  0.00  0.00  0.00 999 1007.9  19.0  17.9 999.0 99.0 99.00
2005 08 04 04 00 257  4.0  4.9  0.00  0.00  0.00 999 1007.6  19.6  17.7 999.0 99.0 99.00
2005 08 04 05 00 275  3.8  4.2  0.00  0.00  0.00 999 1007.2  18.9  17.7 999.0 99.0 99.00
2005 08 04 06 00 266  4.6  5.2  0.00  0.00  0.00 999 1007.5  19.3  17.7 999.0 99.0 99.00
2005 08 04 07 00 287  5.8  6.6  0.00  0.00  0.00 999 1007.6  19.5  17.6 999.0 99.0 99.00
2005 08 04 08 00 295  5.6  6.1  0.24  2.94  2.87 999 1007.7  19.2  16.9 999.0 99.0 99.00
2005 08 04 09 00 307  6.6  8.4  0.28  2.94  2.93 999 1008.2  19.7  17.0 999.0 99.0 99.00
2005 08 04 10 00 331 10.5 11.5  0.46  3.13  3.05 999 1008.3  20.0  16.5 999.0 99.0 99.00
2005 08 04 11 00 323  9.3 11.0  0.66  3.70  3.40 999 1010.4  17.4  16.0 999.0 99.0 99.00
2005 08 04 12 00 301  6.1  7.1  0.84  4.35  3.79 999 1011.1  16.9  15.2 999.0 99.0 99.00
2005 08 04 13 00 270  6.5  7.7  0.76  4.35  3.90 999 1012.1  17.3  15.9 999.0 99.0 99.00
2005 08 04 14 00 268  6.5  8.0  0.83  4.55  3.95 999 1012.4  17.4  16.0 999.0 99.0 99.00
2005 08 04 15 00 253  6.2  7.3  0.84  4.17  3.81 999 1012.8  17.3  15.7 999.0 99.0 99.00
2005 08 04 16 00 261  7.7  8.9  0.78  4.00  3.55 999 1013.1  17.5  15.6 999.0 99.0 99.00
2005 08 04 17 00 260  8.6  9.9  0.75  3.70  3.46 999 1013.0  17.7  15.5 999.0 99.0 99.00
2005 08 04 18 00 255  8.5  9.6  0.97  4.55  3.76 999 1012.9  18.0  15.6 999.0 99.0 99.00
2005 08 04 19 00 253  7.8  8.5  0.97  4.55  3.71 999 1013.0  18.1  15.9 999.0 99.0 99.00
2005 08 04 20 00 270  8.2  9.2  0.89  4.55  3.82 999 1013.4  19.0  16.0 999.0 99.0 99.00
2005 08 04 21 00 265  7.1  7.8  0.77  4.35  3.66 999 1013.9  18.7  16.0 999.0 99.0 99.00
2005 08 04 22 00 252  8.0  9.2  0.81  4.76  3.78 999 1014.3  19.0  16.3 999.0 99.0 99.00
2005 08 04 23 00 257  7.7  8.8  0.97  5.00  3.92 999 1014.9  18.8  16.4 999.0 99.0 99.00
2005 08 05 00 00 260  6.5  7.4  0.77  4.55  3.76 999 1015.4  18.7  16.5 999.0 99.0 99.00
2005 08 05 01 00 262  5.3  6.1  0.75  4.55  3.86 999 1015.9  18.1  16.5 999.0 99.0 99.00
2005 08 05 02 00 262  4.6  5.3  0.68  4.76  3.99 999 1016.3  18.2  16.5 999.0 99.0 99.00
2005 08 05 03 00 275  4.7  6.0  0.63  4.76  3.96 999 1016.8  18.2  16.1 999.0 99.0 99.00
2005 08 05 04 00 286  5.7  6.5  0.58  4.55  3.88 999 1017.4  18.3  15.7 999.0 99.0 99.00
2005 08 05 05 00 297  6.3  8.0  0.59  4.35  3.72 999 1018.1  18.0  15.6 999.0 99.0 99.00
2005 08 05 06 00 310  5.6  6.1  0.64  4.35  3.67 999 1018.8  17.9  15.4 999.0 99.0 99.00
2005 08 05 07 00 295  4.3  4.8  0.59  3.70  3.56 999 1019.6  17.5  15.2 999.0 99.0 99.00
2005 08 05 08 00 304  4.2  4.7  0.56  4.17  3.57 999 1020.2  17.4  15.1 999.0 99.0 99.00
2005 08 05 10 00 277  4.7  5.3  0.42  3.85  3.33 999 1021.2  16.9  15.2 999.0 99.0 99.00
2005 08 05 11 00 285  5.1  5.7  0.40  3.57  3.21 999 1021.6  17.0  15.2 999.0 99.0 99.00
2005 08 05 12 00 277  4.5  4.9  0.35  3.13  3.23 999 1022.2  16.9  15.4 999.0 99.0 99.00
2005 08 05 13 00 279  4.7  5.5  0.31  3.45  3.19 999 1022.9  17.0  15.6 999.0 99.0 99.00
2005 08 05 14 00 270  4.5  5.1  0.28  3.57  3.18 999 1023.4  16.9  15.9 999.0 99.0 99.00
2005 08 05 15 00 253  4.0  4.9  0.27  2.94  3.04 999 1023.4  16.8  16.1 999.0 99.0 99.00
2005 08 05 16 00 256  5.1  6.0  0.28  2.86  3.04 999 1023.6  17.1  16.2 999.0 99.0 99.00
2005 08 05 17 00 263  5.9  7.4  0.37  2.70  3.00 999 1023.4  17.2  16.2 999.0 99.0 99.00
2005 08 05 18 00 246  5.6  6.8  0.37  3.23  3.08 999 1023.1  17.4  16.2 999.0 99.0 99.00
2005 08 05 19 00 220  5.9  6.7  0.42  3.70  3.27 999 1022.7  17.5  16.3 999.0 99.0 99.00
2005 08 05 20 00 207  5.9  6.8  0.43  4.00  3.36 999 1022.3  17.9  16.3 999.0 99.0 99.00
2005 08 05 21 00 201  6.6  7.3  0.48  3.70  3.34 999 1021.2  18.4  16.3 999.0 99.0 99.00
2005 08 05 22 00 203  6.6  7.2  0.51  3.33  3.21 999 1020.6  18.9  16.2 999.0 99.0 99.00
2005 08 05 23 00 203  6.0  6.7  0.47  3.57  3.22 999 1020.3  18.9  16.2 999.0 99.0 99.00
2005 08 06 00 00 207  5.9  6.5  0.41  3.57  3.17 999 1020.0  18.9  16.2 999.0 99.0 99.00
2005 08 06 01 00 204  6.0  7.0  0.41  3.33  3.16 999 1019.6  18.9  16.2 999.0 99.0 99.00
2005 08 06 02 00 204  5.9  6.5  0.41  2.86  3.17 999 1019.5  19.0  16.2 999.0 99.0 99.00
2005 08 06 03 00 210  6.4  7.0  0.45  3.33  3.22 999 1019.5  19.4  16.3 999.0 99.0 99.00
2005 08 06 04 00 216  6.1  7.1  0.46  3.45  3.23 999 1019.5  19.3  16.5 999.0 99.0 99.00
2005 08 06 05 00 223  5.9  6.7  0.40  3.70  3.10 999 1019.4  19.2  16.6 999.0 99.0 99.00
2005 08 06 06 00 222  4.6  5.4  0.31  3.45  3.07 999 1019.5  18.4  16.7 999.0 99.0 99.00
2005 08 06 07 00 222  4.7  5.3  0.31  3.70  3.13 999 1019.4  18.4  16.7 999.0 99.0 99.00
2005 08 06 08 00 232  4.3  4.8  0.32  2.86  3.13 999 1019.2  18.0  16.7 999.0 99.0 99.00
