#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 12 02 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -7.8 999.0 999.0 99.0 99.00
2010 01 12 03 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -8.3 999.0 999.0 99.0 99.00
2010 01 12 04 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -9.1 999.0 999.0 99.0 99.00
2010 01 12 05 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0 -10.0 999.0 999.0 99.0 99.00
2010 01 12 06 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0 -10.5 999.0 999.0 99.0 99.00
2010 01 12 07 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0 -10.7 999.0 999.0 99.0 99.00
2010 01 12 08 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0 -11.0 999.0 999.0 99.0 99.00
2010 01 12 09 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0 -11.8 999.0 999.0 99.0 99.00
2010 01 12 10 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0 -11.1 999.0 999.0 99.0 99.00
2010 01 12 11 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0 -10.4 999.0 999.0 99.0 99.00
2010 01 12 12 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0 -10.8 999.0 999.0 99.0 99.00
2010 01 12 13 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0 -10.9 999.0 999.0 99.0 99.00
2010 01 12 14 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0 -10.1 999.0 999.0 99.0 99.00
2010 01 12 15 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0 -10.0 999.0 999.0 99.0 99.00
2010 01 12 16 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -8.7 999.0 999.0 99.0 99.00
2010 01 12 17 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -7.2 999.0 999.0 99.0 99.00
2010 01 12 18 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -4.9 999.0 999.0 99.0 99.00
2010 01 12 19 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -3.9 999.0 999.0 99.0 99.00
2010 01 12 20 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -2.9 999.0 999.0 99.0 99.00
2010 01 12 21 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -2.3 999.0 999.0 99.0 99.00
2010 01 12 22 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -2.7 999.0 999.0 99.0 99.00
2010 01 12 23 50 180  0.0  0.0 99.00 99.00 99.00 999 9999.0  -3.4 999.0 999.0 99.0 99.00
2010 01 13 00 50 180  0.0  0.0  0.00 99.00  4.88 999 9999.0  -4.4 999.0 999.0 99.0 99.00
2010 01 13 01 50 180  0.0  0.0  0.00 99.00  4.70 999 9999.0  -5.1 999.0 999.0 99.0 99.00
2010 01 13 02 50 180  0.0  0.0  0.00 99.00  4.53 999 9999.0  -5.6 999.0 999.0 99.0 99.00
2010 01 13 03 50 180  0.0  0.0  0.00 99.00  4.73 999 9999.0  -5.9 999.0 999.0 99.0 99.00
2010 01 13 04 50 180  0.0  0.0  0.00 99.00  4.64 999 9999.0  -6.1 999.0 999.0 99.0 99.00
2010 01 13 05 50 180  0.0  0.0  0.00 99.00  4.74 999 9999.0  -6.1 999.0 999.0 99.0 99.00
2010 01 13 06 50 180  0.0  0.0  0.00 99.00  4.68 999 9999.0  -6.1 999.0 999.0 99.0 99.00
2010 01 13 07 50 180  0.0  0.0  0.00 99.00  4.72 999 9999.0  -6.3 999.0 999.0 99.0 99.00
2010 01 13 08 50 180  0.0  0.0  0.00 99.00  4.69 999 9999.0  -6.5 999.0 999.0 99.0 99.00
2010 01 13 09 50 180  0.0  0.0  0.00 99.00  4.71 999 9999.0  -7.0 999.0 999.0 99.0 99.00
2010 01 13 10 50 180  0.0  0.0  0.00 99.00  4.78 999 9999.0  -7.3 999.0 999.0 99.0 99.00
2010 01 13 11 50 180  0.0  0.0  0.00 99.00  4.76 999 9999.0  -7.3 999.0 999.0 99.0 99.00
2010 01 13 12 50 180  0.0  0.0  0.00 99.00  4.66 999 9999.0  -7.2 999.0 999.0 99.0 99.00
2010 01 13 13 50 180  0.0  0.0  0.00 99.00  4.58 999 9999.0  -7.2 999.0 999.0 99.0 99.00
2010 01 13 14 50 180  0.0  0.0  0.00 99.00  4.80 999 9999.0  -7.4 999.0 999.0 99.0 99.00
2010 01 13 15 50 180  0.0  0.0  0.00 99.00  4.58 999 9999.0  -7.0 999.0 999.0 99.0 99.00
2010 01 13 16 50 180  0.0  0.0  0.00 99.00  4.73 999 9999.0  -6.5 999.0 999.0 99.0 99.00
2010 01 13 17 50 180  0.0  0.0  0.00 99.00  4.61 999 9999.0  -5.7 999.0 999.0 99.0 99.00
2010 01 13 18 50 180  0.0  0.0  0.00 99.00  4.69 999 9999.0  -5.3 999.0 999.0 99.0 99.00
2010 01 13 19 50 180  0.0  0.0  0.00 99.00  4.78 999 9999.0  -4.6 999.0 999.0 99.0 99.00
2010 01 13 20 50 180  0.0  0.0  0.00 99.00  4.72 999 9999.0  -4.0 999.0 999.0 99.0 99.00
2010 01 13 21 50 180  0.0  0.0  0.00 99.00  4.70 999 9999.0  -3.6 999.0 999.0 99.0 99.00
2010 01 13 22 50 180  0.0  0.0  0.00 99.00  4.72 999 9999.0  -3.6 999.0 999.0 99.0 99.00
2010 01 13 23 50 180  0.0  0.0  0.00 99.00  4.71 999 9999.0  -3.6 999.0 999.0 99.0 99.00
2010 01 14 00 50 180  0.0  0.0  0.00 99.00  4.64 999 9999.0  -3.6 999.0 999.0 99.0 99.00
2010 01 14 01 50 180  0.0  0.0  0.00 99.00  4.63 999 9999.0  -3.7 999.0 999.0 99.0 99.00
2010 01 14 02 50 180  0.0  0.0  0.00 99.00  4.84 999 9999.0  -3.6 999.0 999.0 99.0 99.00
2010 01 14 03 50 180  0.0  0.0  0.00 99.00  4.79 999 9999.0  -3.8 999.0 999.0 99.0 99.00
2010 01 14 04 50 180  0.0  0.0  0.00 99.00  4.57 999 9999.0  -3.9 999.0 999.0 99.0 99.00
2010 01 14 05 50 180  0.0  0.0  0.00 99.00  4.90 999 9999.0  -4.2 999.0 999.0 99.0 99.00
2010 01 14 06 50 180  0.0  0.0  0.00 99.00  4.80 999 9999.0  -4.3 999.0 999.0 99.0 99.00
2010 01 14 07 50 180  0.0  0.0  0.00 99.00  4.59 999 9999.0  -4.2 999.0 999.0 99.0 99.00
2010 01 14 08 50 180  0.0  0.0  0.00 99.00  4.80 999 9999.0  -4.0 999.0 999.0 99.0 99.00
2010 01 14 09 50 180  0.0  0.0  0.00 99.00  4.78 999 9999.0  -5.0 999.0 999.0 99.0 99.00
2010 01 14 10 50 180  0.0  0.0  0.00 99.00  4.80 999 9999.0  -5.1 999.0 999.0 99.0 99.00
2010 01 14 11 50 180  0.0  0.0  0.00 99.00  4.82 999 9999.0  -4.5 999.0 999.0 99.0 99.00
2010 01 14 12 50 180  0.0  0.0  0.00 99.00  4.69 999 9999.0  -2.8 999.0 999.0 99.0 99.00
2010 01 14 13 50 180  0.0  0.0  0.00 99.00  4.76 999 9999.0  -2.3 999.0 999.0 99.0 99.00
2010 01 14 14 50 180  0.0  0.0  0.00 99.00  4.57 999 9999.0  -1.8 999.0 999.0 99.0 99.00
2010 01 14 15 50 180  0.0  0.0  0.00 99.00  4.83 999 9999.0  -1.7 999.0 999.0 99.0 99.00
2010 01 14 16 50 180  0.0  0.0  0.00 99.00  4.63 999 9999.0  -1.4 999.0 999.0 99.0 99.00
2010 01 14 17 50 180  0.0  0.0  0.00 99.00  4.61 999 9999.0  -1.1 999.0 999.0 99.0 99.00
2010 01 14 18 50 180  0.0  0.0  0.00 99.00  4.81 999 9999.0  -1.0 999.0 999.0 99.0 99.00
2010 01 14 19 50 180  0.0  0.0  0.00 99.00  4.97 999 9999.0  -1.0 999.0 999.0 99.0 99.00
2010 01 14 20 50 180  0.0  0.0  0.00 99.00  4.73 999 9999.0  -1.2 999.0 999.0 99.0 99.00
2010 01 14 21 50 180  0.0  0.0  0.00 99.00  4.66 999 9999.0  -1.5 999.0 999.0 99.0 99.00
2010 01 14 22 50 180  0.0  0.0  0.00 99.00  5.03 999 9999.0  -1.9 999.0 999.0 99.0 99.00
2010 01 14 23 50 180  0.0  0.0  0.00 99.00  4.76 999 9999.0  -2.5 999.0 999.0 99.0 99.00
2010 01 15 00 50 180  0.0  0.0  0.00 99.00  4.85 999 9999.0  -3.2 999.0 999.0 99.0 99.00
2010 01 15 01 50 180  0.0  0.0  0.00 99.00  4.69 999 9999.0  -3.7 999.0 999.0 99.0 99.00
2010 01 15 02 50 180  0.0  0.0  0.00 99.00  4.61 999 9999.0  -4.1 999.0 999.0 99.0 99.00
2010 01 15 03 50 180  0.0  0.0  0.00 99.00  4.67 999 9999.0  -4.3 999.0 999.0 99.0 99.00
2010 01 15 04 50 180  0.0  0.0  0.00 99.00  4.68 999 9999.0  -4.8 999.0 999.0 99.0 99.00
2010 01 15 05 50 180  0.0  0.0  0.00 99.00  4.52 999 9999.0  -5.8 999.0 999.0 99.0 99.00
2010 01 15 06 50 180  0.0  0.0  0.00 99.00  4.78 999 9999.0  -6.9 999.0 999.0 99.0 99.00
2010 01 15 07 50 180  0.0  0.0  0.00 99.00  4.79 999 9999.0  -7.6 999.0 999.0 99.0 99.00
2010 01 15 08 50 180  0.0  0.0  0.00 99.00  4.70 999 9999.0  -8.2 999.0 999.0 99.0 99.00
2010 01 15 09 50 180  0.0  0.0  0.00 99.00  4.80 999 9999.0  -8.4 999.0 999.0 99.0 99.00
2010 01 15 10 50 180  0.0  0.0  0.00 99.00  5.02 999 9999.0  -8.5 999.0 999.0 99.0 99.00
2010 01 15 11 50 180  0.0  0.0  0.00 99.00  4.79 999 9999.0  -9.1 999.0 999.0 99.0 99.00
2010 01 15 12 50 180  0.0  0.0  0.00 99.00  4.83 999 9999.0 -10.1 999.0 999.0 99.0 99.00
2010 01 15 13 50 180  0.0  0.0  0.00 99.00  4.81 999 9999.0 -10.2 999.0 999.0 99.0 99.00
2010 01 15 14 50 180  0.0  0.0  0.00 99.00  4.73 999 9999.0  -9.4 999.0 999.0 99.0 99.00
2010 01 15 15 50 180  0.0  0.0  0.00 99.00  4.74 999 9999.0  -8.3 999.0 999.0 99.0 99.00
2010 01 15 16 50 180  0.0  0.0  0.00 99.00  4.76 999 9999.0  -6.2 999.0 999.0 99.0 99.00
2010 01 15 17 50 180  0.0  0.0  0.00 99.00  4.72 999 9999.0  -3.9 999.0 999.0 99.0 99.00
2010 01 15 18 50 180  0.0  0.0  0.00 99.00  4.68 999 9999.0  -2.1 999.0 999.0 99.0 99.00
2010 01 15 19 50 180  0.0  0.0  0.00 99.00  4.70 999 9999.0  -1.6 999.0 999.0 99.0 99.00
2010 01 15 20 50 180  0.0  0.0  0.00 99.00  4.79 999 9999.0  -0.9 999.0 999.0 99.0 99.00
2010 01 15 21 50 180  0.0  0.0  0.00 99.00  4.79 999 9999.0  -1.0 999.0 999.0 99.0 99.00
2010 01 15 22 50 180  0.0  0.0  0.00 99.00  4.68 999 9999.0  -2.5 999.0 999.0 99.0 99.00
2010 01 15 23 50 180  0.0  0.0  0.00 99.00  4.69 999 9999.0  -2.8 999.0 999.0 99.0 99.00
2010 01 16 00 50 180  0.0  0.0  0.00 99.00  4.61 999 9999.0  -2.7 999.0 999.0 99.0 99.00
2010 01 16 01 50 180  0.0  0.0  0.00 99.00  4.73 999 9999.0  -2.8 999.0 999.0 99.0 99.00
2010 01 16 02 50 180  0.0  0.0  0.00 99.00  4.58 999 9999.0  -2.9 999.0 999.0 99.0 99.00
2010 01 16 03 50 180  0.0  0.0  0.00 99.00  4.70 999 9999.0  -2.9 999.0 999.0 99.0 99.00
2010 01 16 04 50 180  0.0  0.0  0.00 99.00  4.74 999 9999.0  -2.8 999.0 999.0 99.0 99.00
2010 01 16 05 50 180  0.0  0.0  0.00 99.00  4.73 999 9999.0  -2.7 999.0 999.0 99.0 99.00
2010 01 16 06 50 180  0.0  0.0  0.00 99.00  4.67 999 9999.0  -2.7 999.0 999.0 99.0 99.00
2010 01 16 07 50 180  0.0  0.0  0.00 99.00  4.82 999 9999.0  -2.5 999.0 999.0 99.0 99.00
2010 01 16 08 50 180  0.0  0.0  0.00 99.00  4.61 999 9999.0  -2.5 999.0 999.0 99.0 99.00
2010 01 16 09 50 180  0.0  0.0  0.00 99.00  4.85 999 9999.0  -2.7 999.0 999.0 99.0 99.00
2010 01 16 10 50 180  0.0  0.0  0.00 99.00  4.87 999 9999.0  -3.0 999.0 999.0 99.0 99.00
2010 01 16 11 50 180  0.0  0.0  0.00 99.00  4.83 999 9999.0  -3.2 999.0 999.0 99.0 99.00
2010 01 16 12 50 180  0.0  0.0  0.00 99.00  4.75 999 9999.0  -3.7 999.0 999.0 99.0 99.00
2010 01 16 13 50 180  0.0  0.0  0.00 99.00  4.58 999 9999.0  -4.1 999.0 999.0 99.0 99.00
2010 01 16 14 50 180  0.0  0.0  0.00 99.00  4.83 999 9999.0  -4.3 999.0 999.0 99.0 99.00
2010 01 16 15 50 180  0.0  0.0  0.00 99.00  4.86 999 9999.0  -3.9 999.0 999.0 99.0 99.00
2010 01 16 16 50 180  0.0  0.0  0.00 99.00  4.88 999 9999.0  -2.6 999.0 999.0 99.0 99.00
2010 01 16 17 50 180  0.0  0.0  0.00 99.00  4.72 999 9999.0  -1.1 999.0 999.0 99.0 99.00
2010 01 16 18 50 180  0.0  0.0  0.00 99.00  4.92 999 9999.0   0.2 999.0 999.0 99.0 99.00
2010 01 16 19 50 180  0.0  0.0  0.00 99.00  4.84 999 9999.0   1.9 999.0 999.0 99.0 99.00
2010 01 16 20 50 180  0.0  0.0  0.00 99.00  4.69 999 9999.0   3.5 999.0 999.0 99.0 99.00
2010 01 16 21 50 180  0.0  0.0  0.00 99.00  4.86 999 9999.0   3.6   0.1 999.0 99.0 99.00
2010 01 16 22 50 180  0.0  0.0  0.00 99.00  4.78 999 9999.0   2.6   0.7 999.0 99.0 99.00
2010 01 16 23 50 180  0.0  0.0  0.00 99.00  4.75 999 9999.0   2.2   0.4 999.0 99.0 99.00
2010 01 17 00 50 180  0.0  0.0  0.00 99.00  4.69 999 9999.0   1.7   0.4 999.0 99.0 99.00
2010 01 17 01 50 180  0.0  0.0  0.00 99.00  4.85 999 9999.0   0.4   0.1 999.0 99.0 99.00
2010 01 17 02 50 180  0.0  0.0  0.00 99.00  4.90 999 9999.0   0.4  -0.2 999.0 99.0 99.00
2010 01 17 03 50 180  0.0  0.0  0.00 99.00  4.79 999 9999.0  -0.4  -0.4 999.0 99.0 99.00
2010 01 17 04 50 180  0.0  0.0  0.00 99.00  4.91 999 9999.0  -1.2 999.0 999.0 99.0 99.00
2010 01 17 05 50 180  0.0  0.0  0.00 99.00  4.80 999 9999.0  -1.8 999.0 999.0 99.0 99.00
2010 01 17 06 50 180  0.0  0.0  0.00 99.00  4.60 999 9999.0  -1.7 999.0 999.0 99.0 99.00
2010 01 17 07 50 180  0.0  0.0  0.00 99.00  4.71 999 9999.0  -2.1 999.0 999.0 99.0 99.00
2010 01 17 08 50 180  0.0  0.0  0.00 99.00  4.89 999 9999.0  -2.7 999.0 999.0 99.0 99.00
2010 01 17 09 50 180  0.0  0.0  0.00 99.00  4.82 999 9999.0  -3.2 999.0 999.0 99.0 99.00
2010 01 17 10 50 180  0.0  0.0  0.00 99.00  4.71 999 9999.0  -3.5 999.0 999.0 99.0 99.00
2010 01 17 11 50 180  0.0  0.0  0.00 99.00  4.63 999 9999.0  -4.0 999.0 999.0 99.0 99.00
2010 01 17 12 50 180  0.0  0.0  0.00 99.00  4.85 999 9999.0  -4.1 999.0 999.0 99.0 99.00
2010 01 17 13 50 180  0.0  0.0  0.00 99.00  4.75 999 9999.0  -3.9 999.0 999.0 99.0 99.00
2010 01 17 14 50 180  0.0  0.0  0.00 99.00  4.92 999 9999.0  -3.4 999.0 999.0 99.0 99.00
2010 01 17 15 50 180  0.0  0.0  0.00 99.00  4.69 999 9999.0  -2.5 999.0 999.0 99.0 99.00
2010 01 17 16 50 180  0.0  0.0  0.00 99.00  4.86 999 9999.0  -1.9 999.0 999.0 99.0 99.00
2010 01 17 17 50 180  0.0  0.0  0.00 99.00  4.72 999 9999.0   0.1 999.0 999.0 99.0 99.00
2010 01 17 18 50 180  0.0  0.0  0.00 99.00  4.63 999 9999.0   2.5 999.0 999.0 99.0 99.00
2010 01 17 19 50 180  0.0  0.0  0.00 99.00  4.67 999 9999.0   4.3  -0.4 999.0 99.0 99.00
2010 01 17 20 50 180  0.0  0.0  0.00 99.00  4.67 999 9999.0   4.0   0.6 999.0 99.0 99.00
2010 01 17 21 50 180  0.0  0.0  0.00 99.00  4.77 999 9999.0   4.9   1.4 999.0 99.0 99.00
2010 01 17 22 50 180  0.0  0.0  0.00 99.00  4.72 999 9999.0   3.2   1.5 999.0 99.0 99.00
