YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 05 14 03 00 139  5.2  6.0  0.93  5.26  4.58 999 1010.9   3.1   2.6 999.0 99.0 99.00
2005 05 14 04 00 130  5.1  5.6  0.84  5.56  4.36 999 1009.7   3.1   2.6 999.0 99.0 99.00
2005 05 14 05 00 145  4.6  5.2  0.76  5.88  4.41 999 1009.7   3.1   2.6 999.0 99.0 99.00
2005 05 14 06 00 149  4.1  4.6  0.67  5.56  4.28 999 1009.2   3.1   2.6 999.0 99.0 99.00
2005 05 14 07 00 141  3.6  4.2  0.60  5.56  4.22 999 1008.6   3.1   2.6 999.0 99.0 99.00
2005 05 14 08 00 151  3.8  4.3  0.52  5.26  4.08 999 1008.3   3.1   2.6 999.0 99.0 99.00
2005 05 14 09 00 138  3.5  4.0  0.45  5.00  3.99 999 1007.3   3.1   2.6 999.0 99.0 99.00
2005 05 14 10 00 138  3.6  4.0  0.37  5.26  3.88 999 1007.3   3.1   2.6 999.0 99.0 99.00
2005 05 14 11 00 132  3.8  4.4  0.35  4.35  3.82 999 1006.9   3.0   2.6 999.0 99.0 99.00
2005 05 14 12 00 123  4.3  5.0  0.33  4.55  3.73 999 1006.3   3.0   2.6 999.0 99.0 99.00
2005 05 14 13 00 152  3.8  4.4  0.27  4.55  3.61 999 1006.6   3.1   2.6 999.0 99.0 99.00
2005 05 14 14 00 145  2.7  3.1  0.25  4.00  3.46 999 1006.5   3.1   2.6 999.0 99.0 99.00
2005 05 14 15 00 110  2.6  3.2  0.23  3.45  3.39 999 1005.8   3.1   2.7 999.0 99.0 99.00
2005 05 14 16 00 108  2.9  3.2  0.20  3.70  3.42 999 1005.3   3.1   2.7 999.0 99.0 99.00
2005 05 14 17 00 102  3.5  4.3  0.19  3.23  3.34 999 1005.0   3.1   2.7 999.0 99.0 99.00
2005 05 14 18 00 111  3.0  3.4  0.18  3.33  3.42 999 1004.8   3.1   2.7 999.0 99.0 99.00
2005 05 14 19 00  99  3.2  3.6  0.16  3.13  3.38 999 1004.6   3.1   2.7 999.0 99.0 99.00
2005 05 14 20 00 103  2.1  2.6  0.15  2.63  3.18 999 1004.4   3.1   2.7 999.0 99.0 99.00
2005 05 14 21 00 111  1.0  1.2  0.00  0.00  0.00 999 1004.5   3.1   2.7 999.0 99.0 99.00
2005 05 14 22 00 346  1.8  2.4  0.17  3.03  3.07 999 1004.3   3.2   2.7 999.0 99.0 99.00
2005 05 14 23 00 359  3.2  4.1  0.00  0.00  0.00 999 1004.2   2.9   2.7 999.0 99.0 99.00
2005 05 15 00 00 322  6.2  7.7  0.00  0.00  0.00 999 1004.2   3.0   2.6 999.0 99.0 99.00
2005 05 15 01 00 308  5.9  6.7  0.16  2.50  2.90 999 1004.6   3.0   2.6 999.0 99.0 99.00
2005 05 15 02 00 293  7.8  9.0 99.00 99.00 99.00 999 1004.5   3.1   2.6 999.0 99.0 99.00
2005 05 15 03 00 287  7.8  9.1  0.66  3.33  3.43 999 1004.4   3.2   2.6 999.0 99.0 99.00
2005 05 15 04 00 291  7.3  8.5  0.78  3.57  3.55 999 1004.2   3.3   2.6 999.0 99.0 99.00
2005 05 15 05 00 300  6.7  8.1  0.68  3.85  3.53 999 1004.1   3.4   2.6 999.0 99.0 99.00
2005 05 15 06 00 303  7.5  8.8  0.78  4.00  3.60 999 1004.0   3.4   2.6 999.0 99.0 99.00
2005 05 15 07 00 309  8.6 10.0 99.00 99.00 99.00 999 1003.6   3.4   2.6 999.0 99.0 99.00
2005 05 15 08 00 312  8.6 99.0 99.00 99.00 99.00 999 1003.8   3.4   2.6 999.0 99.0 99.00
2005 05 15 09 00 315  8.7 10.4 99.00 99.00 99.00 999 1004.1   3.4   2.6 999.0 99.0 99.00
2005 05 15 10 00 323  9.1 10.7 99.00 99.00 99.00 999 1004.5   3.3   2.6 999.0 99.0 99.00
2005 05 15 11 00 328  9.8 11.7  1.26  4.76  4.27 999 1005.3   3.0   2.6 999.0 99.0 99.00
2005 05 15 12 00 329 10.5 12.1  1.30  4.76  4.25 999 1005.7   3.2   2.6 999.0 99.0 99.00
2005 05 15 13 00 337 11.9 14.6  1.49  5.00  4.45 999 1006.2   2.8   2.6 999.0 99.0 99.00
2005 05 15 14 00 337 11.5 13.5  1.73  5.26  4.60 999 1006.8   2.8   2.6 999.0 99.0 99.00
2005 05 15 15 00 330 11.0 14.3  1.86  5.56  4.71 999 1007.5   3.0   2.7 999.0 99.0 99.00
2005 05 15 16 00 330 10.4 12.7  1.94  5.88  4.94 999 1008.1   3.2   2.7 999.0 99.0 99.00
2005 05 15 17 00 331  9.5 11.5  1.74  5.88  4.88 999 1008.7   3.3   2.7 999.0 99.0 99.00
2005 05 15 18 00 326  9.8 11.5  1.78  5.88  4.93 999 1009.2   3.4   2.7 999.0 99.0 99.00
2005 05 15 19 00 323  9.9 11.6 99.00 99.00 99.00 999 1009.9   3.2   2.7 999.0 99.0 99.00
2005 05 15 20 00 324  9.7 11.6 99.00 99.00 99.00 999 1010.7   3.3   2.7 999.0 99.0 99.00
2005 05 15 21 00 318  9.3 11.4  1.63  6.25  4.72 999 9999.0   3.3   2.7 999.0 99.0 99.00
2005 05 15 22 00 312  8.0  9.4  1.53  6.25  4.77 999 1012.3   3.5   2.7 999.0 99.0 99.00
2005 05 15 23 00 312  8.0  9.3 99.00 99.00 99.00 999 1012.9   3.6   2.7 999.0 99.0 99.00
2005 05 16 00 00 324  8.7 10.1  1.31  5.88  4.44 999 1013.8   3.7   2.7 999.0 99.0 99.00
2005 05 16 01 00 352  7.0  8.6  1.20  5.56  4.41 999 1014.8   3.5   2.7 999.0 99.0 99.00
2005 05 16 02 00 316  4.0  4.5  1.10  5.26  4.51 999 1015.3   3.3   2.6 999.0 99.0 99.00
2005 05 16 03 00 298  2.9  3.5  0.95  5.56  4.32 999 1015.7   3.3   2.6 999.0 99.0 99.00
2005 05 16 04 00 293  3.9  4.5  0.85  5.26  4.43 999 1015.5   3.5   2.6 999.0 99.0 99.00
2005 05 16 05 00 290  4.6  5.1  0.75  5.00  4.21 999 1015.3   3.5   2.6 999.0 99.0 99.00
2005 05 16 06 00 301  4.9  5.4  0.71  5.00  4.07 999 1015.3   3.7   2.6 999.0 99.0 99.00
2005 05 16 07 00 299  5.4  6.3  0.57  4.76  3.81 999 1015.4   3.6   2.6 999.0 99.0 99.00
2005 05 16 08 00 308  5.7  7.1  0.53  4.55  3.75 999 1015.5   3.8   2.6 999.0 99.0 99.00
2005 05 16 09 00 305  5.3  6.2  0.51  4.55  3.62 999 1015.7   3.5   2.7 999.0 99.0 99.00
2005 05 16 10 00 312  5.0  5.6  0.52  4.35  3.66 999 1016.2   3.6   2.6 999.0 99.0 99.00
2005 05 16 11 00 324  5.4  6.2  0.50  4.35  3.49 999 1016.7   3.5   2.7 999.0 99.0 99.00
2005 05 16 12 00 327  5.5  6.3  0.45  4.17  3.44 999 1017.4   3.6   2.7 999.0 99.0 99.00
2005 05 16 13 00 331  4.1  4.7  0.45  3.85  3.39 999 1018.0   3.7   2.7 999.0 99.0 99.00
2005 05 16 14 00 335  4.1  4.7  0.41  3.70  3.33 999 1018.4   3.6   2.7 999.0 99.0 99.00
2005 05 16 15 00 323  3.9  4.5  0.37  3.57  3.26 999 1018.8   3.5   2.7 999.0 99.0 99.00
2005 05 16 16 00 316  3.6  4.0  0.34  3.45  3.28 999 1019.2   3.5   2.7 999.0 99.0 99.00
2005 05 16 17 00 299  2.7  3.2  0.31  3.45  3.20 999 1019.1   3.5   2.8 999.0 99.0 99.00
2005 05 16 18 00 301  4.2  4.7  0.29  3.23  3.16 999 1019.0   3.5   2.8 999.0 99.0 99.00
2005 05 16 19 00 292  4.1  4.6  0.25  3.33  3.12 999 1019.2   3.4   2.8 999.0 99.0 99.00
2005 05 16 20 00 278  4.0  4.5  0.24  3.03  3.06 999 1019.0   3.4   2.8 999.0 99.0 99.00
2005 05 16 21 00 281  3.9  4.4  0.22  3.03  3.00 999 1019.0   3.4   2.8 999.0 99.0 99.00
2005 05 16 22 00 291  2.7  3.5  0.20  2.94  2.96 999 1019.1   3.6   2.8 999.0 99.0 99.00
2005 05 16 23 00 340  2.8  3.1  0.22  2.86  2.96 999 1019.1   3.7   2.7 999.0 99.0 99.00
2005 05 17 00 00 354  3.7  4.5  0.30  2.94  3.06 999 1018.7   3.7   2.7 999.0 99.0 99.00
2005 05 17 01 00 331  3.4  4.0  0.32  3.45  3.21 999 1018.8   3.5   2.7 999.0 99.0 99.00
2005 05 17 02 00 300  2.5  2.7  0.30  3.70  3.31 999 1019.1   3.1   2.7 999.0 99.0 99.00
2005 05 17 03 00 333  2.8  3.1  0.26  3.57  3.23 999 1019.4   3.2   2.7 999.0 99.0 99.00
2005 05 17 04 00 332  2.9  3.5  0.23  3.33  3.16 999 1019.6   3.3   2.7 999.0 99.0 99.00
2005 05 17 05 00 354  3.4  3.8  0.20  3.23  3.12 999 1019.8   3.1   2.7 999.0 99.0 99.00
2005 05 17 06 00   8  1.8  2.6  0.16  2.94  3.04 999 1020.2   3.1   2.7 999.0 99.0 99.00
2005 05 17 07 00  24  1.7  1.9  0.00  0.00  0.00 999 1020.5   3.0   2.6 999.0 99.0 99.00
2005 05 17 08 00  56  1.6  1.8  0.00  0.00  0.00 999 1020.7   3.0   2.6 999.0 99.0 99.00
2005 05 17 09 00  89  1.7  2.0  0.00  0.00  0.00 999 1020.8   3.3   2.6 999.0 99.0 99.00
2005 05 17 10 00  59  2.9  3.4  0.00  0.00  0.00 999 1020.8   3.1   2.6 999.0 99.0 99.00
2005 05 17 11 00  77  4.8  5.8  0.00  0.00  0.00 999 1020.8   3.2   2.7 999.0 99.0 99.00
2005 05 17 12 00  73  5.1  5.9  0.00  0.00  0.00 999 1020.8   3.2   2.7 999.0 99.0 99.00
2005 05 17 13 00  80  5.2  6.0  0.16  2.50  2.81 999 1021.1   3.2   2.7 999.0 99.0 99.00
2005 05 17 14 00  93  5.2  5.8  0.24  2.63  2.75 999 1021.3   3.3   2.7 999.0 99.0 99.00
2005 05 17 15 00 109  5.4  6.3  0.28  2.94  2.88 999 1021.3   3.2   2.7 999.0 99.0 99.00
2005 05 17 16 00 106  4.7  5.4  0.29  3.13  2.97 999 1021.3   3.1   2.8 999.0 99.0 99.00
2005 05 17 17 00 101  4.7  5.5  0.27  3.03  3.02 999 1021.2   3.0   2.8 999.0 99.0 99.00
2005 05 17 18 00 102  4.7  5.4  0.25  3.03  2.94 999 1021.0   3.1   2.8 999.0 99.0 99.00
2005 05 17 19 00 102  3.9  4.4  0.22  2.86  2.87 999 1020.6   3.2   2.8 999.0 99.0 99.00
2005 05 17 20 00  99  3.6  4.0  0.21  2.86  2.86 999 1020.3   3.4   2.8 999.0 99.0 99.00
2005 05 17 21 00  91  3.8  4.4  0.16  2.78  2.81 999 1020.0   3.4   2.8 999.0 99.0 99.00
2005 05 17 22 00  95  2.8  3.0  0.00  0.00  0.00 999 1019.7   3.7   2.8 999.0 99.0 99.00
2005 05 17 23 00  89  2.5  2.8  0.00  0.00  0.00 999 1019.6   3.9   2.8 999.0 99.0 99.00
2005 05 18 00 00  83  2.8  3.1  0.00  0.00  0.00 999 1019.4   3.6   2.8 999.0 99.0 99.00
2005 05 18 01 00 103  3.7  4.2  0.00  0.00  0.00 999 1019.4   3.4   2.8 999.0 99.0 99.00
2005 05 18 02 00  88  3.8  4.4  0.00  0.00  0.00 999 1019.4   3.5   2.8 999.0 99.0 99.00
2005 05 18 03 00  78  3.7  4.2  0.00  0.00  0.00 999 1019.2   3.4   2.7 999.0 99.0 99.00
2005 05 18 04 00  93  3.0  3.4  0.00  0.00  0.00 999 1019.3   3.4   2.7 999.0 99.0 99.00
2005 05 18 05 00  91  3.6  4.0  0.00  0.00  0.00 999 1019.4   3.6   2.7 999.0 99.0 99.00
2005 05 18 06 00  93  3.6  4.0  0.00  0.00  0.00 999 1019.4   3.6   2.7 999.0 99.0 99.00
2005 05 18 07 00  98  4.7  5.3  0.00  0.00  0.00 999 1019.2   3.7   2.7 999.0 99.0 99.00
2005 05 18 08 00 112  5.0  5.5  0.00  0.00  0.00 999 1019.6   3.8   2.7 999.0 99.0 99.00
2005 05 18 09 00 111  4.8  5.4  0.00  0.00  0.00 999 1019.9   3.9   2.7 999.0 99.0 99.00
2005 05 18 10 00 106  4.6  5.5  0.00  0.00  0.00 999 1019.7   3.6   2.7 999.0 99.0 99.00
2005 05 18 11 00 112  4.0  4.5  0.16  2.63  2.72 999 1020.2   3.8   2.7 999.0 99.0 99.00
2005 05 18 12 00 106  5.1  5.8  0.18  2.50  2.74 999 1020.3   3.7   2.7 999.0 99.0 99.00
2005 05 18 13 00 103  6.2  7.1  0.23  2.70  2.81 999 1019.9   3.9   2.8 999.0 99.0 99.00
2005 05 18 14 00 100  6.5  7.4  0.31  2.94  2.87 999 1019.8   4.2   2.8 999.0 99.0 99.00
2005 05 18 15 00 104  6.5  7.9  0.41  2.94  2.98 999 1019.7   4.2   2.8 999.0 99.0 99.00
2005 05 18 16 00 104  7.4  8.7  0.44  3.33  3.10 999 1019.3   4.4   2.8 999.0 99.0 99.00
2005 05 18 17 00 106  7.0  8.1  0.58  3.45  3.26 999 1019.0   4.6   2.8 999.0 99.0 99.00
2005 05 18 18 00 101  6.5  7.4  0.59  3.57  3.38 999 1018.8   4.8   2.8 999.0 99.0 99.00
2005 05 18 19 00  98  6.9  8.0  0.57  3.70  3.35 999 1017.9   5.2   2.8 999.0 99.0 99.00
2005 05 18 20 00 100  6.7  7.6  0.55  3.57  3.31 999 1017.6   5.7   2.8 999.0 99.0 99.00
2005 05 18 21 00 104  6.7  7.4  0.45  3.45  3.22 999 1017.2   6.1   2.8 999.0 99.0 99.00
2005 05 18 22 00 107  6.2  6.8  0.41  3.33  3.15 999 1017.0   5.8   2.8 999.0 99.0 99.00
2005 05 18 23 00 111  6.2  6.7  0.41  3.33  3.18 999 1016.5   6.2   2.8 999.0 99.0 99.00
2005 05 19 00 00 109  6.5  7.2  0.41  3.23  3.16 999 1016.4   5.8   2.8 999.0 99.0 99.00
2005 05 19 01 00 118  6.0  7.1  0.40  3.33  3.16 999 1016.2   5.9   2.8 999.0 99.0 99.00
2005 05 19 02 00 135  4.7  5.2  0.38  3.57  3.23 999 1016.3   5.4   2.8 999.0 99.0 99.00
2005 05 19 03 00 146  5.8  6.3  0.35  3.57  3.24 999 1016.4   6.6   2.8 999.0 99.0 99.00
2005 05 19 04 00 148  5.4  5.8  0.33  3.70  3.14 999 1016.4   6.4   2.8 999.0 99.0 99.00
2005 05 19 05 00 150  5.2  5.7  0.30  2.86  3.07 999 1016.6   6.4   2.8 999.0 99.0 99.00
2005 05 19 06 00 143  6.1  6.8  0.26  3.45  3.00 999 1016.2   6.7   2.8 999.0 99.0 99.00
2005 05 19 07 00 136  3.9  4.3  0.23  2.78  2.95 999 1016.1   6.3   2.8 999.0 99.0 99.00
2005 05 19 08 00 105  4.3  4.6  0.21  3.45  3.00 999 1015.8   4.9   2.8 999.0 99.0 99.00
2005 05 19 09 00  89  4.8  5.7  0.00  0.00  0.00 999 1015.3   4.4   2.8 999.0 99.0 99.00
2005 05 19 10 00 107  6.7  7.8  0.17  2.50  2.90 999 1015.2   4.7   2.8 999.0 99.0 99.00
2005 05 19 11 00 110  7.4  8.6  0.42  2.94  2.93 999 1015.2   4.7   2.8 999.0 99.0 99.00
2005 05 19 12 00 101  7.1  8.1  0.72  3.45  3.44 999 1015.3   4.6   2.8 999.0 99.0 99.00
2005 05 19 13 00  96  6.5  7.4  0.62  4.00  3.51 999 1015.4   4.5   2.8 999.0 99.0 99.00
2005 05 19 14 00  96  8.0  9.6  0.63  3.85  3.50 999 1015.0   4.9   2.8 999.0 99.0 99.00
2005 05 19 15 00 103  6.0  6.7  0.59  4.76  3.62 999 1015.4   4.8   2.8 999.0 99.0 99.00
2005 05 19 16 00 102  6.5  7.2  0.66  4.55  3.78 999 1015.3   5.1   2.8 999.0 99.0 99.00
2005 05 19 17 00 105  6.3  7.0  0.60  4.55  3.66 999 1015.5   5.4   2.9 999.0 99.0 99.00
2005 05 19 18 00 117  5.1  5.9  0.66  5.00  3.87 999 1015.8   5.7   2.9 999.0 99.0 99.00
2005 05 19 19 00 125  5.6  6.2  0.67  4.76  3.90 999 1015.9   6.2   2.9 999.0 99.0 99.00
2005 05 19 20 00  91  3.7  4.1  0.68  4.76  3.87 999 1016.6   5.0   2.8 999.0 99.0 99.00
2005 05 19 21 00 137  3.2  3.6  0.60  4.76  3.87 999 1016.5   5.7   2.9 999.0 99.0 99.00
2005 05 19 22 00 162  3.4  4.0  0.55  4.55  3.79 999 1016.3   6.2   2.9 999.0 99.0 99.00
2005 05 19 23 00 178  1.6  2.0  0.48  4.55  3.70 999 1016.3   7.4   3.0 999.0 99.0 99.00
2005 05 20 00 00  36  3.0  3.1  0.43  4.35  3.67 999 1016.6   5.5   2.9 999.0 99.0 99.00
2005 05 20 01 00  63  2.1  2.4  0.40  4.17  3.51 999 1017.1   5.9   2.8 999.0 99.0 99.00
2005 05 20 02 00  10  2.1  2.4  0.33  4.00  3.43 999 1017.3   6.5   2.8 999.0 99.0 99.00
2005 05 20 03 00  23  2.8  3.0  0.35  4.35  3.60 999 1018.0   4.8   2.8 999.0 99.0 99.00
2005 05 20 04 00  46  1.8  2.2  0.30  4.35  3.61 999 1018.4   5.6   2.8 999.0 99.0 99.00
2005 05 20 05 00  10  2.8  3.0  0.27  4.00  3.47 999 1018.7   5.0   2.8 999.0 99.0 99.00
2005 05 20 06 00  32  1.6  2.0  0.29  4.17  3.59 999 1018.7   4.2   2.8 999.0 99.0 99.00
2005 05 20 07 00  30  2.6  2.7  0.25  3.70  3.43 999 1018.5   4.4   2.8 999.0 99.0 99.00
2005 05 20 08 00  67  3.0  3.2  0.22  3.85  3.35 999 1018.7   4.5   2.8 999.0 99.0 99.00
2005 05 20 09 00  66  2.6  2.7  0.19  3.45  3.27 999 1019.0   4.6   2.8 999.0 99.0 99.00
2005 05 20 10 00  71  2.0  2.2  0.19  3.33  3.26 999 1019.6   5.3   2.8 999.0 99.0 99.00
2005 05 20 11 00  20  1.5  2.7  0.16  3.70  3.24 999 1020.2   5.2   2.8 999.0 99.0 99.00
2005 05 20 12 00  28  1.5  1.8  0.00  0.00  0.00 999 1020.5   5.0   2.8 999.0 99.0 99.00
2005 05 20 13 00  22  0.9  1.2  0.00  0.00  0.00 999 1020.8   5.2   2.9 999.0 99.0 99.00
2005 05 20 14 00  77  0.7  0.9  0.00  0.00  0.00 999 1020.9   6.5   2.9 999.0 99.0 99.00
2005 05 20 15 00 189  0.2  0.3  0.00  0.00  0.00 999 1020.8   7.4   3.0 999.0 99.0 99.00
2005 05 20 16 00 252  3.9  4.4  0.00  0.00  0.00 999 1020.9   5.5   3.0 999.0 99.0 99.00
2005 05 20 17 00 296  2.5  2.7  0.00  0.00  0.00 999 1020.8   4.6   3.0 999.0 99.0 99.00
2005 05 20 18 00 283  1.2  1.3  0.00  0.00  0.00 999 1020.6   4.5   3.0 999.0 99.0 99.00
2005 05 20 19 00 245  2.5  2.6  0.00  0.00  0.00 999 1020.3   4.6   3.1 999.0 99.0 99.00
2005 05 20 20 00 271  3.5  3.8  0.00  0.00  0.00 999 1019.9   5.1   3.1 999.0 99.0 99.00
2005 05 20 21 00 319  2.3  3.1  0.00  0.00  0.00 999 1019.5   5.0   3.0 999.0 99.0 99.00
2005 05 20 22 00 293  3.2  3.8  0.00  0.00  0.00 999 1019.2   5.5   2.9 999.0 99.0 99.00
2005 05 20 23 00 338  2.1  2.3  0.00  0.00  0.00 999 1018.7   5.4   2.9 999.0 99.0 99.00
2005 05 21 00 00  12  2.4  2.7  0.00  0.00  0.00 999 1018.6   5.5   3.0 999.0 99.0 99.00
2005 05 21 01 00  55  3.0  3.6  0.00  0.00  0.00 999 1018.5   4.3   2.9 999.0 99.0 99.00
2005 05 21 02 00  86  3.3  3.9  0.00  0.00  0.00 999 1018.4   4.6   2.8 999.0 99.0 99.00
2005 05 21 03 00  90  2.7  3.1  0.00  0.00  0.00 999 1018.2   4.8   2.9 999.0 99.0 99.00
2005 05 21 04 00 170  3.2  4.6  0.00  0.00  0.00 999 1018.0   5.5   2.8 999.0 99.0 99.00
2005 05 21 05 00 226  3.6  3.8  0.00  0.00  0.00 999 1018.0   4.5   2.9 999.0 99.0 99.00
2005 05 21 06 00 231  2.2  3.0  0.00  0.00  0.00 999 1017.9   5.5   2.8 999.0 99.0 99.00
2005 05 21 07 00 229  2.2  2.3  0.00  0.00  0.00 999 1018.0   4.8   2.8 999.0 99.0 99.00
2005 05 21 08 00 260  2.1  2.7  0.00  0.00  0.00 999 1018.0   4.3   2.8 999.0 99.0 99.00
2005 05 21 09 00 227  1.3  1.7  0.00  0.00  0.00 999 1017.6   5.0   2.6 999.0 99.0 99.00
2005 05 21 10 00 193  1.9  2.1  0.00  0.00  0.00 999 1017.8   4.9   2.7 999.0 99.0 99.00
2005 05 21 11 00 159  3.6  3.7  0.00  0.00  0.00 999 1017.9   8.6   2.7 999.0 99.0 99.00
2005 05 21 12 00  95  4.2  4.8  0.00  0.00  0.00 999 1017.5   5.5   2.8 999.0 99.0 99.00
2005 05 21 13 00 107  3.9  4.5  0.00  0.00  0.00 999 1017.4   5.0   2.9 999.0 99.0 99.00
2005 05 21 14 00 114  4.2  4.7  0.00  0.00  0.00 999 1018.3   4.8   2.9 999.0 99.0 99.00
2005 05 21 15 00 134  3.0  3.4  0.00  0.00  0.00 999 1018.1   4.7   2.9 999.0 99.0 99.00
2005 05 21 16 00 117  2.7  3.0  0.00  0.00  0.00 999 1017.4   4.3   2.9 999.0 99.0 99.00
2005 05 21 17 00 116  3.3  4.1  0.00  0.00  0.00 999 1017.2   4.6   2.9 999.0 99.0 99.00
2005 05 21 18 00 189  1.6  1.9  0.00  0.00  0.00 999 1017.1   5.3   2.9 999.0 99.0 99.00
2005 05 21 19 00 107  4.9  5.5  0.00  0.00  0.00 999 1016.2   4.7   2.9 999.0 99.0 99.00
2005 05 21 20 00 104  5.4  6.0  0.00  0.00  0.00 999 1015.6   5.3   2.9 999.0 99.0 99.00
2005 05 21 21 00 110  4.2  4.6  0.00  0.00  0.00 999 1015.2   6.0   2.9 999.0 99.0 99.00
2005 05 21 22 00  88  4.3  4.9  0.00  0.00  0.00 999 1014.4   5.8   3.0 999.0 99.0 99.00
2005 05 21 23 00 106  4.0  4.5  0.00  0.00  0.00 999 1013.8   6.4   2.9 999.0 99.0 99.00
2005 05 22 00 00 111  4.5  4.9  0.00  0.00  0.00 999 1013.8   6.3   2.9 999.0 99.0 99.00
2005 05 22 01 00 114  4.9  5.4  0.00  0.00  0.00 999 1013.2   5.9   2.9 999.0 99.0 99.00
2005 05 22 02 00 121  5.6  6.1  0.00  0.00  0.00 999 1012.4   6.4   2.8 999.0 99.0 99.00
2005 05 22 03 00 144  5.4  6.1  0.00  0.00  0.00 999 1012.6   6.2   2.9 999.0 99.0 99.00
2005 05 22 04 00 145  6.2  6.8  0.18  2.50  2.67 999 1011.9   7.1   2.9 999.0 99.0 99.00
2005 05 22 05 00 151  5.3  5.9  0.30  2.94  2.87 999 1011.4   6.5   2.9 999.0 99.0 99.00
2005 05 22 06 00 161  7.5  8.2  0.30  3.03  2.88 999 1010.3   7.6   2.9 999.0 99.0 99.00
2005 05 22 07 00 165  7.8  8.8  0.39  3.03  2.93 999 1008.6   7.2   2.9 999.0 99.0 99.00
2005 05 22 08 00 152  6.8  7.7  0.39  3.13  2.99 999 1007.9   6.5   2.9 999.0 99.0 99.00
2005 05 22 09 00 146  7.0  8.1  0.54  3.33  3.22 999 1007.6   7.4   2.9 999.0 99.0 99.00
2005 05 22 10 00 144  5.8  7.3  0.58  3.85  3.42 999 1008.2   6.2   2.9 999.0 99.0 99.00
2005 05 22 11 00 146  6.3  7.3  0.54  3.70  3.48 999 1007.9   5.7   2.9 999.0 99.0 99.00
2005 05 22 12 00 155  7.6  8.5  0.53  3.57  3.31 999 1007.1   5.5   2.8 999.0 99.0 99.00
2005 05 22 13 00 176  6.1  7.8  0.70  3.45  3.39 999 1006.0   6.5   2.9 999.0 99.0 99.00
2005 05 22 14 00 150  7.5  8.5  0.74  3.70  3.59 999 1006.2   6.3   2.9 999.0 99.0 99.00
2005 05 22 15 00 146  7.3  8.4  0.90  4.00  3.81 999 1006.1   5.8   2.9 999.0 99.0 99.00
2005 05 22 16 00 133  8.5 11.0  0.91  4.17  3.71 999 1005.1   6.3   2.9 999.0 99.0 99.00
2005 05 22 17 00 125  8.0  9.6  1.11  4.35  3.92 999 1005.0   5.9   2.9 999.0 99.0 99.00
2005 05 22 18 00 123  8.6  9.9  1.20  5.26  4.25 999 1004.4   5.7   2.9 999.0 99.0 99.00
2005 05 22 19 00 127  6.7  7.6  0.96  4.55  3.94 999 1004.1   5.5   2.9 999.0 99.0 99.00
2005 05 22 20 00 108  5.3  6.1  0.78  4.55  3.92 999 1004.4   5.2   2.9 999.0 99.0 99.00
2005 05 22 21 00 109  6.5  8.0  0.74  4.17  3.77 999 1004.5   5.1   2.9 999.0 99.0 99.00
2005 05 22 22 00 113  6.2  6.9  0.74  4.35  3.77 999 1004.7   5.0   2.9 999.0 99.0 99.00
2005 05 22 23 00 119  5.1  6.0  0.68  4.17  3.67 999 1004.6   5.2   2.9 999.0 99.0 99.00
2005 05 23 00 00 120  4.6  5.2  0.62  4.35  3.72 999 1004.7   5.3   2.9 999.0 99.0 99.00
2005 05 23 01 00 129  3.8  4.2  0.68  4.55  3.92 999 1004.7   5.2   2.9 999.0 99.0 99.00
2005 05 23 02 00  84  3.9  4.5  0.61  4.35  3.92 999 1004.6   5.1   2.9 999.0 99.0 99.00
2005 05 23 03 00  94  6.1  6.7  0.66  4.55  3.97 999 1004.7   4.9   2.9 999.0 99.0 99.00
2005 05 23 04 00 100  7.1  8.3  0.69  4.55  3.83 999 1004.6   5.2   2.9 999.0 99.0 99.00
2005 05 23 05 00 117  4.0  4.6  0.56  4.55  3.82 999 1004.6   4.9   2.9 999.0 99.0 99.00
2005 05 23 06 00  80  4.2  4.7  0.51  4.35  3.62 999 1004.5   4.5   2.9 999.0 99.0 99.00
2005 05 23 07 00  78  5.2  5.9  0.44  3.85  3.59 999 1004.4   5.0   2.9 999.0 99.0 99.00
2005 05 23 08 00  90  6.3  7.2  0.50  4.35  3.67 999 1004.4   6.0   2.9 999.0 99.0 99.00
2005 05 23 09 00  55  4.8  5.2  0.52  4.35  3.61 999 1004.6   4.9   2.9 999.0 99.0 99.00
2005 05 23 10 00  41  6.5  7.3  0.43  4.35  3.52 999 1004.9   5.9   2.9 999.0 99.0 99.00
2005 05 23 11 00  31  6.3  7.0  0.42  4.00  3.27 999 1005.8   5.7   2.9 999.0 99.0 99.00
2005 05 23 12 00  33  5.7  6.3  0.36  2.63  3.16 999 1006.5   5.6   2.9 999.0 99.0 99.00
2005 05 23 13 00  26  5.0  6.0  0.36  2.86  3.00 999 1007.4   5.6   2.9 999.0 99.0 99.00
2005 05 23 14 00  18  5.3  5.7  0.33  2.78  3.00 999 1008.0   5.3   2.9 999.0 99.0 99.00
2005 05 23 15 00  17  5.0  5.7  0.30  3.03  3.01 999 1008.4   6.1   3.0 999.0 99.0 99.00
2005 05 23 16 00  18  2.9  3.2  0.23  2.94  3.04 999 1009.2   5.8   2.9 999.0 99.0 99.00
2005 05 23 17 00 349  3.0  3.2  0.23  3.23  3.06 999 1010.3   5.2   2.9 999.0 99.0 99.00
2005 05 23 18 00 304  3.3  3.7  0.23  3.23  3.06 999 1011.1   4.9   2.9 999.0 99.0 99.00
