YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 07 27 08 00 268  2.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 07 27 10 00 263  1.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 07 27 12 00 174  2.3  3.2  0.00  0.00  0.00 999 1009.4  15.2  13.8 999.0 99.0 99.00
2006 07 27 13 00 206  2.5  3.1  0.00  0.00  0.00 999 1010.2  15.3  14.1 999.0 99.0 99.00
2006 07 27 14 00 214  2.5 99.0 99.00 99.00 99.00 999 9999.0  15.5 999.0 999.0 99.0 99.00
2006 07 27 16 00 224  3.7 99.0 99.00 99.00 99.00 999 9999.0  16.0 999.0 999.0 99.0 99.00
2006 07 27 17 00 231  3.1 99.0 99.00 99.00 99.00 999 1010.7  16.4 999.0 999.0 99.0 99.00
2006 07 27 18 00 217  2.6 99.0 99.00 99.00 99.00 999 1010.5  17.1  15.4 999.0 99.0 99.00
2006 07 27 19 00 199  1.9  2.2 99.00 99.00 99.00 999 1010.5  17.7  16.0 999.0 99.0 99.00
2006 07 27 21 00 147  1.8  1.9  0.00  0.00  0.00 999 1010.3  17.7  16.4 999.0 99.0 99.00
2006 07 27 22 00 134  2.1  2.4  0.00  0.00  0.00 999 1010.3  17.9  16.4 999.0 99.0 99.00
2006 07 27 23 00 122  2.0  2.2  0.00  0.00  0.00 999 1009.9  17.7  16.4 999.0 99.0 99.00
2006 07 28 00 00 116  2.5  2.7  0.00  0.00  0.00 999 1009.6  17.8  15.9 999.0 99.0 99.00
2006 07 28 01 00 147  2.6  2.9  0.00  0.00  0.00 999 1009.6  17.5  15.7 999.0 99.0 99.00
2006 07 28 02 00 134  3.2  3.6  0.00  0.00  0.00 999 1009.6  17.1  15.1 999.0 99.0 99.00
2006 07 28 03 00 151  2.7  3.1  0.00  0.00  0.00 999 1010.1  16.8  15.3 999.0 99.0 99.00
2006 07 28 04 00 153  2.7  3.2  0.00  0.00  0.00 999 1009.7  16.4  15.4 999.0 99.0 99.00
2006 07 28 05 00 197  4.1  5.3  0.00  0.00  0.00 999 1009.7  17.2  15.2 999.0 99.0 99.00
2006 07 28 08 00  76  2.0  2.6  0.00  0.00  0.00 999 1009.2  17.4  15.2 999.0 99.0 99.00
2006 07 28 09 00 189  3.0  4.1  0.00  0.00  0.00 999 1008.7  17.0  15.2 999.0 99.0 99.00
2006 07 28 11 00 194  4.1  4.5  0.00  0.00  0.00 999 1008.8  17.1  15.1 999.0 99.0 99.00
2006 07 28 12 00 204  3.4  3.7  0.00  0.00  0.00 999 1008.8  17.4  15.2 999.0 99.0 99.00
2006 07 28 13 00 213  3.3 99.0 99.00 99.00 99.00 999 1008.8  16.9  15.2 999.0 99.0 99.00
2006 07 28 16 00 225  4.7  5.4  0.00  0.00  0.00 999 1009.2  17.6  15.0 999.0 99.0 99.00
2006 07 28 17 00 234  4.4  4.8  0.20  2.86  2.84 999 1009.3  17.8  15.2 999.0 99.0 99.00
2006 07 28 18 00 230  3.4  3.7  0.25  3.23  2.97 999 1009.4  17.6  15.4 999.0 99.0 99.00
2006 07 28 20 00 260  1.8  2.1  0.18  2.78  2.87 999 1010.0  18.0  16.3 999.0 99.0 99.00
2006 07 28 21 00 224  2.3 99.0 99.00 99.00 99.00 999 1009.5  19.0  16.6 999.0 99.0 99.00
2006 07 29 01 00 172  2.1  2.8  0.33  3.45  3.43 999 1009.4  18.3  17.1 999.0 99.0 99.00
2006 07 29 02 00 197  2.6  3.3  0.31  3.70  3.41 999 1009.9  18.5  16.9 999.0 99.0 99.00
2006 07 29 03 00 247  2.5  3.1  0.28  3.85  3.32 999 1010.5  19.5  16.8 999.0 99.0 99.00
2006 07 29 04 00 318  2.8  3.0  0.26  3.45  3.29 999 1010.7  18.6  16.7 999.0 99.0 99.00
2006 07 29 05 00 316  5.9  6.6  0.23  3.70  3.25 999 1010.8  18.4  16.4 999.0 99.0 99.00
2006 07 29 07 00   3  8.3  9.2  0.25  3.33  3.07 999 1010.1  16.8  15.6 999.0 99.0 99.00
2006 07 29 08 00   9  7.6  8.7  0.33  2.50  2.87 999 1010.8  16.5  15.0 999.0 99.0 99.00
2006 07 29 10 00  22  6.6  7.8  0.59  4.76  3.64 999 1011.5  16.0  15.1 999.0 99.0 99.00
2006 07 29 11 00  29  7.0  8.2  0.65  4.55  3.78 999 1012.2  15.4  15.0 999.0 99.0 99.00
2006 07 29 12 00  36  6.6  8.0  0.75  4.00  3.84 999 1012.9  15.0  14.7 999.0 99.0 99.00
2006 07 29 13 00  48  5.4  6.3  1.09  4.76  4.24 999 1013.6  14.7  14.5 999.0 99.0 99.00
2006 07 29 14 00  40  2.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 07 29 15 00  20  2.2 99.0 99.00 99.00 99.00 999 1015.4  14.6  14.4 999.0 99.0 99.00
2006 07 29 16 00  25  5.2  6.4  1.10  5.56  4.51 999 1014.0  14.5  14.6 999.0 99.0 99.00
2006 07 29 21 00 310  4.0  4.4 99.00 99.00 99.00 999 1014.6  14.8  15.6 999.0 99.0 99.00
2006 07 29 22 00 284  3.5 99.0 99.00 99.00 99.00 999 9999.0  15.0 999.0 999.0 99.0 99.00
2006 07 29 23 00 294  2.8  3.4  0.35  3.70  3.58 999 1014.1  15.3  15.4 999.0 99.0 99.00
2006 07 30 00 00 339  2.9  3.3  0.29  3.23  3.38 999 1013.6  15.4  15.4 999.0 99.0 99.00
2006 07 30 01 00 346  3.5 99.0 99.00 99.00 99.00 999 1013.6  14.8  15.2 999.0 99.0 99.00
2006 07 30 02 00 310  1.5 99.0 99.00 99.00 99.00 999 1013.8  14.5 999.0 999.0 99.0 99.00
2006 07 30 03 00 299  1.4  1.7  0.20  3.33  3.34 999 1013.9  14.5  15.0 999.0 99.0 99.00
2006 07 30 05 00 255  1.4  1.8  0.17  3.23  3.48 999 1013.7  14.6  14.9 999.0 99.0 99.00
2006 07 30 06 00 180  0.0  0.0  0.00  0.00  0.00 999 1013.1  14.5  15.0 999.0 99.0 99.00
2006 07 30 07 00 184  0.2  0.5  0.00  0.00  0.00 999 1013.0  14.4  15.0 999.0 99.0 99.00
2006 07 30 08 00 142  0.3  0.6  0.00  0.00  0.00 999 1012.6  14.4  15.1 999.0 99.0 99.00
2006 07 30 11 00  65  2.0  2.4  0.00  0.00  0.00 999 1011.4  15.2  15.4 999.0 99.0 99.00
2006 07 30 12 00 106  2.1 99.0 99.00 99.00 99.00 999 9999.0  15.8 999.0 999.0 99.0 99.00
2006 07 30 13 00  70  3.6  4.3  0.00  0.00  0.00 999 1011.2  15.6  15.5 999.0 99.0 99.00
2006 07 30 14 00  83  3.7  4.1  0.00  0.00  0.00 999 1010.9  15.6  15.4 999.0 99.0 99.00
2006 07 30 15 00 134  4.5 99.0 99.00 99.00 99.00 999 1010.4  15.7  15.5 999.0 99.0 99.00
2006 07 30 17 00 112  3.6 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 07 30 18 00 121  3.6 99.0 99.00 99.00 99.00 999 9999.0  16.5 999.0 999.0 99.0 99.00
2006 07 30 20 00  71  4.2 99.0 99.00 99.00 99.00 999 9999.0  16.2 999.0 999.0 99.0 99.00
2006 07 30 22 00 192  2.9  3.2  0.00  0.00  0.00 999 1008.7  16.4  15.5 999.0 99.0 99.00
2006 07 31 00 00 999  1.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 07 31 02 00 155  2.6 99.0 99.00 99.00 99.00 999 1007.3  16.9 999.0 999.0 99.0 99.00
2006 07 31 03 00 142  1.3  1.4  0.00  0.00  0.00 999 1007.3  16.8  16.1 999.0 99.0 99.00
2006 07 31 04 00 161  2.3  2.6  0.00  0.00  0.00 999 1007.4  16.9  16.1 999.0 99.0 99.00
2006 07 31 05 00 183  3.7  4.2  0.00  0.00  0.00 999 1007.4  17.0  16.1 999.0 99.0 99.00
2006 07 31 07 00 181  5.9  6.7  0.00  0.00  0.00 999 1006.2  17.9  16.1 999.0 99.0 99.00
2006 07 31 08 00 150  6.5  7.2  0.20  2.56  2.77 999 1004.9  18.4  16.0 999.0 99.0 99.00
2006 07 31 09 00 141  8.3 10.1  0.38  2.94  2.96 999 1003.5  18.5  15.7 999.0 99.0 99.00
2006 07 31 10 00  34  6.6 99.0 99.00 99.00 99.00 999 1006.4  17.7 999.0 999.0 99.0 99.00
2006 07 31 11 00  88  3.8  5.4 99.00 99.00 99.00 999 1006.7  17.3  15.3 999.0 99.0 99.00
2006 07 31 12 00  96  4.3  4.8  0.50  3.70  3.36 999 1006.0  16.2  15.3 999.0 99.0 99.00
2006 07 31 13 00 153  4.1  4.8  0.43  3.33  3.29 999 1005.7  16.8  15.4 999.0 99.0 99.00
2006 07 31 15 00 129  4.7  5.2 99.00 99.00 99.00 999 1005.0  17.8  15.0 999.0 99.0 99.00
2006 07 31 16 00 129  5.5  6.3 99.00 99.00 99.00 999 1004.2  17.2  15.5 999.0 99.0 99.00
2006 07 31 17 00 169  9.0 99.0 99.00 99.00 99.00 999 1002.9  17.5  15.7 999.0 99.0 99.00
2006 07 31 18 00 188  7.8  9.0  0.53  3.70  3.21 999 1002.5  18.4  16.0 999.0 99.0 99.00
2006 07 31 19 00 216  6.6  7.6  0.48  3.33  3.22 999 1002.3  19.4  16.2 999.0 99.0 99.00
2006 07 31 21 00  64  4.8  8.1  0.60  3.70  3.62 999 1003.1  18.7  16.5 999.0 99.0 99.00
2006 07 31 22 00  65  4.7  5.3  0.47  3.85  3.55 999 1002.9  18.2  16.5 999.0 99.0 99.00
2006 07 31 23 00  80  5.0  5.6  0.51  4.00  3.67 999 1002.6  18.3  16.4 999.0 99.0 99.00
2006 08 01 00 00  95  6.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 08 01 01 00 105  6.5  7.4  0.46  4.00  3.30 999 1001.7  18.1  16.1 999.0 99.0 99.00
2006 08 01 02 00 112  5.6  6.3  0.45  3.85  3.21 999 1001.5  18.4  15.9 999.0 99.0 99.00
2006 08 01 03 00 183  5.3  6.1  0.41  3.70  3.18 999 1001.6  20.0  16.0 999.0 99.0 99.00
2006 08 01 04 00 242  3.6  4.3  0.39  3.45  3.22 999 1002.8  19.4  15.9 999.0 99.0 99.00
2006 08 01 05 00 234  4.1  4.6  0.34  3.57  3.20 999 1002.8  17.6  15.9 999.0 99.0 99.00
2006 08 01 06 00 216  4.0  4.4 99.00 99.00 99.00 999 1002.2  17.7  16.0 999.0 99.0 99.00
2006 08 01 07 00 271  5.7  7.1 99.00 99.00 99.00 999 1003.3  18.3  16.1 999.0 99.0 99.00
2006 08 01 08 00 296  5.2 99.0 99.00 99.00 99.00 999 1004.1  18.7 999.0 999.0 99.0 99.00
2006 08 01 11 00 245  4.1 99.0 99.00 99.00 99.00 999 9999.0  17.7 999.0 999.0 99.0 99.00
2006 08 01 12 00 265  7.0 99.0 99.00 99.00 99.00 999 1005.8  19.5  16.3 999.0 99.0 99.00
2006 08 01 13 00 266  6.5  7.6 99.00 99.00 99.00 999 1006.0  18.3  16.2 999.0 99.0 99.00
2006 08 01 15 00 282  5.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 08 01 16 00 281  5.0 99.0 99.00 99.00 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2006 08 01 18 00 303  4.3  5.0 99.00 99.00 99.00 999 1008.9  17.3  15.9 999.0 99.0 99.00
2006 08 01 19 00 307  4.0 99.0 99.00 99.00 99.00 999 1009.1  17.3  15.9 999.0 99.0 99.00
2006 08 01 20 00 306  3.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 08 02 00 00 247  2.8 99.0 99.00 99.00 99.00 999 9999.0  17.9 999.0 999.0 99.0 99.00
2006 08 02 01 00 270  1.7  1.9  0.27  3.45  3.28 999 1009.5  17.9  16.7 999.0 99.0 99.00
2006 08 02 02 00 290  2.9  3.4  0.26  3.13  3.24 999 1009.5  18.2  16.8 999.0 99.0 99.00
2006 08 02 03 00 305  3.7  4.1  0.21  2.78  3.18 999 1009.4  18.5  16.8 999.0 99.0 99.00
2006 08 02 04 00 290  1.6 99.0 99.00 99.00 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2006 08 02 06 00 180  0.1  0.5  0.17  2.94  3.22 999 1009.4  17.4  16.7 999.0 99.0 99.00
2006 08 02 07 00 206  1.3  1.5  0.16  4.35  3.37 999 1009.5  17.4  16.6 999.0 99.0 99.00
2006 08 02 08 00 236  2.1  2.3  0.18  4.55  3.48 999 1008.8  17.5  16.5 999.0 99.0 99.00
2006 08 02 09 00 177  1.7  1.9  0.19  4.35  3.53 999 1008.2  17.3  16.3 999.0 99.0 99.00
2006 08 02 10 00 184  1.6 99.0 99.00 99.00 99.00 999 9999.0  17.4 999.0 999.0 99.0 99.00
2006 08 02 11 00 290  1.4  1.8  0.15  4.17  3.67 999 1008.7  17.2  16.2 999.0 99.0 99.00
2006 08 02 12 00  31  0.1  0.4  0.00  0.00  0.00 999 1008.0  17.0  16.1 999.0 99.0 99.00
2006 08 02 13 00 346  1.9  2.7  0.00  0.00  0.00 999 1007.9  16.9  16.2 999.0 99.0 99.00
2006 08 02 14 00 267  0.8  1.3  0.00  0.00  0.00 999 1008.1  16.7  16.2 999.0 99.0 99.00
2006 08 02 15 00 243  2.5  2.8  0.00  0.00  0.00 999 1008.2  17.0  16.4 999.0 99.0 99.00
2006 08 02 16 00 342  3.4 99.0 99.00 99.00 99.00 999 1008.4  16.8  16.6 999.0 99.0 99.00
2006 08 02 17 00   1  2.8 99.0 99.00 99.00 99.00 999 9999.0  17.0 999.0 999.0 99.0 99.00
2006 08 02 18 00 352  2.5 99.0 99.00 99.00 99.00 999 1008.4  17.2 999.0 999.0 99.0 99.00
2006 08 02 19 00 322  2.7  3.1  0.00  0.00  0.00 999 1008.6  17.3  16.9 999.0 99.0 99.00
2006 08 02 20 00 319  2.8  3.1  0.00  0.00  0.00 999 1008.4  17.4  17.1 999.0 99.0 99.00
2006 08 02 21 00 299  2.4 99.0 99.00 99.00 99.00 999 9999.0  17.6 999.0 999.0 99.0 99.00
2006 08 02 22 00 289  3.2 99.0 99.00 99.00 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2006 08 02 23 00 283  4.7  5.2  0.00  0.00  0.00 999 1009.3  17.6  17.2 999.0 99.0 99.00
2006 08 03 00 00 281  4.7  5.3  0.00  0.00  0.00 999 1009.4  17.5  16.9 999.0 99.0 99.00
2006 08 03 01 00 288  5.3  6.0  0.17  3.23  3.02 999 1009.6  17.6  16.7 999.0 99.0 99.00
2006 08 03 03 00 294  4.8  5.4  0.22  2.78  2.83 999 1010.1  17.5  16.4 999.0 99.0 99.00
2006 08 03 04 00 288  3.1  3.7  0.23  3.03  2.94 999 1010.1  17.2  16.3 999.0 99.0 99.00
2006 08 03 05 00 296  3.8  4.3 99.00 99.00 99.00 999 1010.4  17.4  16.3 999.0 99.0 99.00
2006 08 03 07 00 300  4.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 08 03 08 00 298  3.4  3.9  0.24  3.03  2.98 999 1010.6  17.4  16.6 999.0 99.0 99.00
2006 08 03 09 00 311  3.3 99.0 99.00 99.00 99.00 999 1010.7  17.2  16.7 999.0 99.0 99.00
2006 08 03 11 00 286  2.4  2.8  0.24  3.13  3.10 999 1011.1  17.3  16.7 999.0 99.0 99.00
2006 08 03 12 00 999  2.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 08 03 13 00 234  2.2  3.1  0.20  3.23  2.99 999 1011.3  17.7  16.7 999.0 99.0 99.00
2006 08 03 14 00 248  2.7 99.0 99.00 99.00 99.00 999 1011.5  17.8 999.0 999.0 99.0 99.00
2006 08 03 15 00 292  3.4 99.0 99.00 99.00 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2006 08 03 16 00 273  2.3  2.9  0.23  3.33  3.07 999 1012.3  17.9  17.1 999.0 99.0 99.00
2006 08 03 17 00 257  2.6 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 08 03 18 00 271  3.4  4.0  0.23  3.13  3.07 999 1012.5  18.1  17.2 999.0 99.0 99.00
2006 08 03 19 00 256  3.0  3.4  0.20  3.13  3.07 999 1012.3  18.2  17.3 999.0 99.0 99.00
2006 08 03 20 00 221  2.8  3.2  0.18  3.13  3.15 999 1011.9  18.5  17.3 999.0 99.0 99.00
2006 08 03 21 00 223  3.0  3.3  0.24  3.33  3.30 999 1011.6  18.9  17.5 999.0 99.0 99.00
2006 08 03 23 00 261  4.7  5.2  0.26  4.00  3.48 999 1011.6  20.0  17.8 999.0 99.0 99.00
2006 08 04 00 00 299  6.6  8.6  0.30  3.70  3.45 999 1011.5  19.7  17.5 999.0 99.0 99.00
2006 08 04 01 00 293  8.1  9.6  0.64  3.70  3.33 999 1011.3  19.6  17.3 999.0 99.0 99.00
2006 08 04 02 00 285  7.3  8.2 99.00 99.00 99.00 999 1011.9  19.0  16.9 999.0 99.0 99.00
2006 08 04 03 00 333  7.8 99.0 99.00 99.00 99.00 999 9999.0  18.0 999.0 999.0 99.0 99.00
2006 08 04 04 00 324  4.1 99.0 99.00 99.00 99.00 999 1012.9  18.3 999.0 999.0 99.0 99.00
2006 08 04 05 00 306  4.9 99.0 99.00 99.00 99.00 999 1013.4  18.3  16.8 999.0 99.0 99.00
2006 08 04 07 00 314  6.2  7.0 99.00 99.00 99.00 999 1014.3  17.5  16.5 999.0 99.0 99.00
2006 08 04 08 00 313  5.5 99.0 99.00 99.00 99.00 999 1014.7  17.2  16.3 999.0 99.0 99.00
2006 08 04 10 00 318  4.2  4.8  0.47  4.17  3.55 999 1015.9  16.8  16.2 999.0 99.0 99.00
2006 08 04 13 00 306  3.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 08 04 14 00 323  3.6 99.0 99.00 99.00 99.00 999 1019.0  16.7 999.0 999.0 99.0 99.00
2006 08 04 15 00 302  3.0 99.0 99.00 99.00 99.00 999 1019.1  16.7  16.2 999.0 99.0 99.00
2006 08 04 16 00 281  3.1  3.7 99.00 99.00 99.00 999 1020.0  16.8  16.4 999.0 99.0 99.00
2006 08 04 19 00 303  2.8  3.2  0.20  2.78  3.00 999 1019.8  17.6  17.5 999.0 99.0 99.00
2006 08 04 20 00 296  3.3  3.8 99.00 99.00 99.00 999 1019.8  17.8  17.6 999.0 99.0 99.00
2006 08 04 22 00 244  1.9  2.6  0.21  3.45  3.16 999 1019.6  18.2  17.5 999.0 99.0 99.00
2006 08 04 23 00 224  2.5  3.1  0.22  3.45  3.15 999 1019.1  18.0  17.5 999.0 99.0 99.00
2006 08 05 01 00 248  2.1  2.6  0.17  2.86  3.20 999 1020.0  18.1  17.3 999.0 99.0 99.00
2006 08 05 02 00 220  0.8  1.2  0.15  3.33  3.16 999 1019.6  17.9  17.1 999.0 99.0 99.00
2006 08 05 04 00  79  1.9  2.2  0.00  0.00  0.00 999 1019.2  17.1  17.1 999.0 99.0 99.00
2006 08 05 05 00 159  3.6  3.9  0.00  0.00  0.00 999 1019.1  17.5  17.1 999.0 99.0 99.00
2006 08 05 06 00 189  3.2  3.8  0.00  0.00  0.00 999 1019.2  17.9  17.2 999.0 99.0 99.00
2006 08 05 07 00 175  2.7  3.1  0.00  0.00  0.00 999 1019.2  18.2  17.2 999.0 99.0 99.00
2006 08 05 08 00 170  1.4  1.7  0.00  0.00  0.00 999 1019.5  17.8  17.2 999.0 99.0 99.00
2006 08 05 10 00  98  4.9  5.6  0.00  0.00  0.00 999 1018.7  18.2  17.2 999.0 99.0 99.00
2006 08 05 11 00 110  6.0  7.4  0.00  0.00  0.00 999 1018.7  18.1  17.2 999.0 99.0 99.00
2006 08 05 15 00 135  4.9  5.5  0.51  3.70  3.37 999 1018.2  18.4  17.2 999.0 99.0 99.00
2006 08 05 16 00 166  3.7  4.4  0.56  3.70  3.43 999 1018.1  18.5  17.3 999.0 99.0 99.00
2006 08 05 17 00 138  1.6 99.0 99.00 99.00 99.00 999 9999.0  19.1 999.0 999.0 99.0 99.00
2006 08 05 18 00 185  3.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 08 05 19 00 188  4.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 08 05 21 00 182  3.5  3.9  0.43  4.00  3.52 999 1016.6  19.8  17.8 999.0 99.0 99.00
2006 08 05 22 00 198  5.9  7.3  0.40  3.70  3.45 999 1016.2  19.8  17.6 999.0 99.0 99.00
2006 08 05 23 00 194  6.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 08 06 00 00 186  6.5  7.6  0.62  4.00  3.60 999 1015.4  20.0  17.4 999.0 99.0 99.00
2006 08 06 01 00 187  7.4  8.6  0.63  4.00  3.47 999 1015.2  19.7  17.3 999.0 99.0 99.00
2006 08 06 02 00 196  9.0 10.2  0.66  4.17  3.55 999 1014.5  20.4  17.4 999.0 99.0 99.00
2006 08 06 03 00 189  7.4  8.4  0.95  4.35  3.83 999 1014.6  20.2  17.4 999.0 99.0 99.00
2006 08 06 04 00 180  7.7  8.6  0.82  4.35  3.69 999 1014.5  19.9  17.4 999.0 99.0 99.00
2006 08 06 07 00 188  7.9 99.0 99.00 99.00 99.00 999 9999.0  19.3 999.0 999.0 99.0 99.00
2006 08 06 08 00 190  9.0 10.3  0.80  4.17  3.72 999 1012.8  19.3  17.4 999.0 99.0 99.00
2006 08 06 09 00 186  9.5 99.0 99.00 99.00 99.00 999 1012.2  19.4 999.0 999.0 99.0 99.00
2006 08 06 10 00 189  8.0 99.0 99.00 99.00 99.00 999 9999.0  19.1 999.0 999.0 99.0 99.00
2006 08 06 12 00 204  9.7 10.8  1.30  5.26  4.38 999 1010.5  19.7  16.9 999.0 99.0 99.00
2006 08 06 13 00 205  9.2 10.6  1.13  5.26  4.20 999 1010.4  19.5  16.8 999.0 99.0 99.00
2006 08 06 14 00 207  8.6  9.8  1.18  5.26  4.26 999 1010.3  19.3  16.8 999.0 99.0 99.00
2006 08 06 17 00 228  7.7  8.9  1.10  5.56  4.19 999 1009.1  19.8  16.8 999.0 99.0 99.00
2006 08 06 18 00 234  7.7 99.0 99.00 99.00 99.00 999 1009.3  19.3 999.0 999.0 99.0 99.00
2006 08 06 19 00 240  8.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 08 06 20 00 241  9.4 99.0 99.00 99.00 99.00 999 9999.0  19.8 999.0 999.0 99.0 99.00
2006 08 06 22 00 268  8.8 10.7 99.00 99.00 99.00 999 1008.9  20.2  17.0 999.0 99.0 99.00
2006 08 07 00 00 271 10.7 13.2 99.00 99.00 99.00 999 1009.0  20.7  16.6 999.0 99.0 99.00
2006 08 07 05 00 271  5.9 99.0 99.00 99.00 99.00 999 9999.0  17.4 999.0 999.0 99.0 99.00
2006 08 07 12 00 297  8.5 99.0 99.00 99.00 99.00 999 1015.0  17.1 999.0 999.0 99.0 99.00
2006 08 07 14 00 307  9.2 99.0 99.00 99.00 99.00 999 9999.0  16.7 999.0 999.0 99.0 99.00
2006 08 07 15 00 329  8.1 99.0 99.00 99.00 99.00 999 1018.0  16.5 999.0 999.0 99.0 99.00
2006 08 07 18 00 336  8.3 99.0 99.00 99.00 99.00 999 1020.7 999.0 999.0 999.0 99.0 99.00
2006 08 07 22 00 294  3.5 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 08 08 08 00  49  0.7  1.0  0.45  3.57  3.43 999 1024.0  16.5  16.0 999.0 99.0 99.00
2006 08 08 10 00 114  2.1 99.0 99.00 99.00 99.00 999 9999.0  17.1 999.0 999.0 99.0 99.00
2006 08 08 12 00 196  2.5 99.0 99.00 99.00 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2006 08 08 13 00 185  3.8 99.0 99.00 99.00 99.00 999 9999.0  17.1 999.0 999.0 99.0 99.00
2006 08 08 14 00 194  2.9 99.0 99.00 99.00 99.00 999 9999.0  16.8 999.0 999.0 99.0 99.00
2006 08 08 17 00 223  5.2  5.8  0.22  3.85  3.53 999 1024.8  17.3  16.3 999.0 99.0 99.00
2006 08 08 18 00 222  5.4 99.0  0.20  2.50  3.34 999 1024.5  17.6  16.5 999.0 99.0 99.00
2006 08 08 19 00 227  4.3  4.8  0.21  3.03  3.15 999 1024.3  17.8  16.7 999.0 99.0 99.00
2006 08 08 21 00 228  3.8  4.1  0.28  3.45  3.17 999 1023.0  18.7  17.1 999.0 99.0 99.00
2006 08 09 00 00 174  2.5 99.0 99.00 99.00 99.00 999 9999.0  18.4 999.0 999.0 99.0 99.00
2006 08 09 01 00 175  2.9  3.2  0.24  4.00  3.41 999 1020.8  18.3  17.0 999.0 99.0 99.00
2006 08 09 02 00 151  2.7  3.2  0.23  3.85  3.58 999 1020.7  18.2  16.8 999.0 99.0 99.00
2006 08 09 03 00 153  3.4  3.8  0.26  4.00  3.71 999 1020.7  17.9  16.5 999.0 99.0 99.00
2006 08 09 04 00 163  5.0  5.7  0.22  4.17  3.69 999 1020.3  18.2  16.3 999.0 99.0 99.00
2006 08 09 05 00 174  5.1 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2006 08 09 06 00 202  7.4  8.4  0.28  2.50  3.07 999 1019.2  18.3  16.0 999.0 99.0 99.00
2006 08 09 07 00 215  7.2  8.2  0.48  3.13  3.06 999 1018.8  18.1  16.1 999.0 99.0 99.00
2006 08 09 08 00 218  7.5  8.6  0.57  3.13  3.21 999 1018.1  18.0  16.2 999.0 99.0 99.00
2006 08 09 10 00 219  6.7  7.6  0.81  4.00  3.63 999 1017.4  17.7  16.2 999.0 99.0 99.00
2006 08 09 11 00 216  6.4  7.2  0.70  4.17  3.57 999 1017.3  17.5  16.2 999.0 99.0 99.00
2006 08 09 12 00 216  6.6  7.6  0.62  4.17  3.40 999 1017.2  17.7  16.4 999.0 99.0 99.00
2006 08 09 14 00 221  5.2  5.9  0.52  4.35  3.50 999 1016.9  17.8  16.5 999.0 99.0 99.00
2006 08 09 16 00 204  5.7  6.7  0.55  4.35  3.59 999 1015.7  17.9  16.5 999.0 99.0 99.00
2006 08 09 19 00 232  1.8  2.2  0.54  4.35  3.97 999 1015.3  18.0  16.3 999.0 99.0 99.00
2006 08 09 20 00 206  2.7  3.2  0.49  4.76  3.80 999 1014.8  17.9  16.2 999.0 99.0 99.00
2006 08 09 21 00 191  1.9  2.2  0.50  4.17  3.84 999 1014.3  18.2  16.2 999.0 99.0 99.00
2006 08 09 22 00 185  2.4  2.7  0.46  4.00  3.73 999 1014.3  18.4  16.7 999.0 99.0 99.00
2006 08 10 00 00 164  1.7  2.2  0.42  3.70  3.71 999 1014.3  18.3  17.1 999.0 99.0 99.00
2006 08 10 01 00  28  1.1  1.6  0.41  3.85  3.64 999 1014.4  18.1  17.2 999.0 99.0 99.00
2006 08 10 02 00  67  1.1  1.5  0.39  3.70  3.62 999 1014.3  18.5  17.3 999.0 99.0 99.00
2006 08 10 03 00 154  1.4  1.6  0.37  4.55  3.50 999 1014.3  18.4  17.3 999.0 99.0 99.00
2006 08 10 04 00 295  0.5  0.9  0.36  3.45  3.38 999 1014.5  18.2  17.3 999.0 99.0 99.00
