#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 07 01 10 50 209  8.4  9.5  0.66  3.57  3.35 232 1007.4   7.1   3.2 999.0 99.0 99.00
2008 07 01 11 50 209  8.5  9.7  0.73  3.85  3.52 238 1007.2   7.0   3.2 999.0 99.0 99.00
2008 07 01 12 50 218  8.8 10.2  1.00  4.17  3.79 224 1006.8   7.1   3.2 999.0 99.0 99.00
2008 07 01 13 50 224  9.3 10.9  1.03  4.35  3.92 215 1006.8   7.1   3.2 999.0 99.0 99.00
2008 07 01 14 50 225  8.6  9.6  1.03  4.35  3.98 217 1006.6   6.7   3.2 999.0 99.0 99.00
2008 07 01 15 50 218  8.7  9.8  1.00  4.55  3.95 225 1006.2   7.0   3.2 999.0 99.0 99.00
2008 07 01 16 50 229  8.0  9.3  0.96  4.76  3.92 221 1007.5   6.6   3.2 999.0 99.0 99.00
2008 07 01 17 50 204  7.4  8.2  0.94  4.55  4.05 226 1006.0   6.3   3.2 999.0 99.0 99.00
2008 07 01 18 50 220  8.6 10.0  0.92  4.55  3.86 227 1005.9   7.1   3.2 999.0 99.0 99.00
2008 07 01 19 50 243  6.0  6.9  0.99  4.76  4.00 228 1006.9   6.1   3.2 999.0 99.0 99.00
2008 07 01 20 50 247  3.9  4.7  0.90  4.76  4.16 226 1006.8   6.7   3.2 999.0 99.0 99.00
2008 07 01 21 50 326  1.8  2.2  0.77  4.76  4.07 231 1006.6   7.8   3.3 999.0 99.0 99.00
2008 07 01 22 50 141  2.2  2.5  0.70  5.00  4.27 227 1005.2   8.3   3.5 999.0 99.0 99.00
2008 07 01 23 50 146  2.6  3.3  0.64  5.00  4.13 235 1004.4  12.3   3.4 999.0 99.0 99.00
2008 07 02 00 50 142  5.6  6.3  0.65  5.26  4.34 231 1003.3   6.4   3.2 999.0 99.0 99.00
2008 07 02 01 50 153  6.9  7.6  0.56  5.00  4.27 236 1002.6   7.8   3.2 999.0 99.0 99.00
2008 07 02 02 50 149  7.0  8.1  0.61  5.26  4.18 231 1003.4   7.2   3.2 999.0 99.0 99.00
2008 07 02 03 50 153  6.9  8.0  0.67  5.00  3.90 228 1001.9   7.9   3.2 999.0 99.0 99.00
2008 07 02 04 50 345  4.3  5.6  0.61  5.00  3.87 237 1002.5  10.8   3.2 999.0 99.0 99.00
2008 07 02 05 50 265  3.7  4.5  0.51  5.00  3.82 234 1002.8  10.3   3.2 999.0 99.0 99.00
2008 07 02 06 50 173  3.4  4.4  0.49  5.00  3.77 239 1002.0  11.8   3.2 999.0 99.0 99.00
2008 07 02 07 50 168  5.5  6.3  0.50  4.55  3.74 235 1001.1   8.9   3.2 999.0 99.0 99.00
2008 07 02 08 50 180  4.3  5.1  0.45  4.55  3.81 235 1000.2   7.5   3.2 999.0 99.0 99.00
2008 07 02 09 50 196  5.0  5.8  0.52  4.76  3.73 241 1000.2   7.8   3.2 999.0 99.0 99.00
2008 07 02 10 50 324  2.5  2.9  0.54  4.35  3.56 230 1001.2   5.7   3.2 999.0 99.0 99.00
2008 07 02 11 50 322  1.9  2.4  0.51  4.55  3.74 234 1000.9   6.8   3.2 999.0 99.0 99.00
2008 07 02 12 50 339  2.7  3.5  0.52  4.55  3.79 233 1001.3   5.2   3.2 999.0 99.0 99.00
2008 07 02 13 50 340  5.1  5.6  0.41  4.35  3.69 233 1001.8   5.6   3.2 999.0 99.0 99.00
2008 07 02 14 50 309  4.0  4.5  0.35  4.35  3.65 239 1003.4   5.4   3.3 999.0 99.0 99.00
2008 07 02 15 50 313  4.5  5.9  0.31  3.70  3.52 218 1004.5   6.0   3.4 999.0 99.0 99.00
2008 07 02 16 50 338  7.8  9.2  0.27  4.00  3.41 233 1004.9   8.4   3.2 999.0 99.0 99.00
2008 07 02 17 50 315  6.5  7.2  0.39  2.94  3.04 330 1005.7   7.3   3.3 999.0 99.0 99.00
2008 07 02 18 50 339  6.2  6.8  0.35  3.13  3.15 346 1006.0   8.5   3.4 999.0 99.0 99.00
2008 07 02 19 50 313  4.2  5.0  0.40  3.45  3.33 334 1007.1   7.1   3.5 999.0 99.0 99.00
2008 07 02 20 50 319  6.7  7.7  0.49  3.85  3.48 328 1007.5   9.3   3.4 999.0 99.0 99.00
2008 07 02 21 50 325  5.5  6.2  0.51  4.00  3.48 302 1008.6   7.4   3.2 999.0 99.0 99.00
2008 07 02 22 50 347  6.6  7.5  0.47  3.85  3.43 319 1009.3   8.2   3.2 999.0 99.0 99.00
2008 07 02 23 50 345  7.4  8.4  0.42  3.45  3.26 324 1010.0   8.5   3.2 999.0 99.0 99.00
2008 07 03 00 50 353  7.4  8.2  0.45  3.33  3.19 332 1011.2   7.6   3.2 999.0 99.0 99.00
2008 07 03 01 50 357  6.8  7.6  0.59  3.85  3.40 334 1012.1   7.7   3.2 999.0 99.0 99.00
2008 07 03 02 50   3  4.1  4.6  0.46  3.85  3.45 335 1013.8   6.4   3.2 999.0 99.0 99.00
2008 07 03 03 50 321  2.1  2.4  0.38  3.70  3.41 331 1014.8   5.7   3.2 999.0 99.0 99.00
2008 07 03 04 50 325  3.9  4.1  0.34  3.70  3.38 328 1015.4   6.0   3.2 999.0 99.0 99.00
2008 07 03 05 50 340  5.1  5.6  0.34  3.45  3.32 343 1015.6   6.6   3.2 999.0 99.0 99.00
2008 07 03 06 50 334  4.4  4.9  0.30  3.23  3.22 340 1015.5   6.3   3.2 999.0 99.0 99.00
2008 07 03 07 50 325  3.8  4.4  0.25 99.00  3.20 999 1016.2   6.4   3.2 999.0 99.0 99.00
2008 07 03 08 50 311  3.9  4.2  0.23 99.00  3.14 999 1016.9   5.7   3.2 999.0 99.0 99.00
2008 07 03 09 50 316  3.7  4.4  0.20 99.00  3.08 999 1016.9   5.4   3.2 999.0 99.0 99.00
2008 07 03 10 50 270  3.3  3.5  0.18 99.00  3.07 999 1017.4   5.4   3.2 999.0 99.0 99.00
2008 07 03 11 50 253  2.1  2.5  0.15 99.00  3.16 999 1018.0   5.5   3.2 999.0 99.0 99.00
2008 07 03 12 50 263  3.0  4.6  0.14 99.00  3.31 999 1018.8   6.0   3.2 999.0 99.0 99.00
2008 07 03 13 50 278  4.0  4.4  0.13 99.00  3.28 999 1019.3   5.5   3.2 999.0 99.0 99.00
2008 07 03 14 50 254  4.5  5.0  0.12 99.00  3.41 999 1019.6   5.5   3.2 999.0 99.0 99.00
2008 07 03 15 50 208  4.8  5.5  0.10 99.00  3.34 999 1019.6   5.5   3.5 999.0 99.0 99.00
2008 07 03 16 50 217  4.2  4.6  0.10 99.00  3.18 999 1019.5   5.1   3.5 999.0 99.0 99.00
2008 07 03 17 50 216  4.7  5.9  0.12 99.00  2.95 999 1019.4   5.8   3.5 999.0 99.0 99.00
2008 07 03 18 50 218  6.0  6.9  0.19 99.00  2.81 999 1018.8   5.8   3.3 999.0 99.0 99.00
2008 07 03 19 50 209  6.0  7.0  0.28  2.70  2.78 223 1018.8   5.5   3.5 999.0 99.0 99.00
2008 07 03 20 50 211  6.3  7.0  0.31  2.78  2.81 218 1018.4   6.3   3.5 999.0 99.0 99.00
2008 07 03 21 50 215  7.3  8.1  0.42  3.03  3.01 219 1017.9   6.7   3.4 999.0 99.0 99.00
2008 07 03 22 50 215  6.5  7.2  0.51  3.33  3.17 222 1018.0   6.3   3.2 999.0 99.0 99.00
2008 07 03 23 50 225  6.7  7.6  0.45  3.33  3.25 226 1017.8   6.7   3.2 999.0 99.0 99.00
2008 07 04 00 50 999 99.0  7.2 99.00 99.00 99.00 999 1017.5   6.2   3.2 999.0 99.0 99.00
2008 07 04 01 50 233  6.3  7.1  0.51  3.57  3.34 239 1017.2   6.7   3.2 999.0 99.0 99.00
2008 07 04 02 50 235  6.5  7.3  0.59  4.00  3.46 258 1017.8   7.1   3.2 999.0 99.0 99.00
2008 07 04 03 50 223  5.8  6.3  0.50  3.85  3.44 259 1017.4   7.0   3.2 999.0 99.0 99.00
2008 07 04 04 50 227  6.0  6.5  0.43  3.57  3.24 251 1017.2   6.6   3.2 999.0 99.0 99.00
2008 07 04 05 50 221  6.1  6.8  0.43  3.57  3.24 256 1017.0   6.6   3.2 999.0 99.0 99.00
2008 07 04 06 50 217  5.9  6.7  0.37  3.45  3.14 256 1017.0   5.9   3.2 999.0 99.0 99.00
2008 07 04 07 50 222  6.7  7.8  0.36  3.13  3.00 251 1016.5   6.7   3.2 999.0 99.0 99.00
2008 07 04 08 50 225  5.5  6.1  0.36  3.13  3.04 250 1017.0   6.4   3.2 999.0 99.0 99.00
2008 07 04 09 50 231  5.6  6.2  0.38  3.13  3.03 244 1017.1   6.3   3.2 999.0 99.0 99.00
2008 07 04 10 50 229  4.2  4.7  0.33  2.94  3.08 245 1017.2   5.8   3.2 999.0 99.0 99.00
2008 07 04 11 50 224  4.2  4.7  0.32  3.13  3.07 248 1017.8   5.9   3.2 999.0 99.0 99.00
2008 07 04 12 50 228  4.0  4.6  0.27  2.94  3.04 247 1018.0   5.6   3.2 999.0 99.0 99.00
2008 07 04 13 50 215  3.6  4.2  0.21 99.00  3.03 999 1018.5   5.2   3.3 999.0 99.0 99.00
2008 07 04 14 50 200  4.3  4.8  0.21 99.00  2.95 999 1018.1   5.1   3.5 999.0 99.0 99.00
2008 07 04 15 50 201  4.6  5.0  0.17 99.00  2.95 999 1018.0   5.3   3.5 999.0 99.0 99.00
2008 07 04 16 50 207  4.6  5.1  0.21 99.00  2.83 999 1017.8   5.8   3.5 999.0 99.0 99.00
2008 07 04 17 50 202  4.9  5.5  0.22 99.00  2.83 999 1017.1   5.9   3.5 999.0 99.0 99.00
2008 07 04 18 50 215  5.1  5.6  0.22 99.00  2.88 999 1017.0   6.3   3.5 999.0 99.0 99.00
2008 07 04 19 50 224  4.4  4.8  0.22 99.00  2.98 999 1016.4   6.3   3.5 999.0 99.0 99.00
2008 07 04 20 50 217  5.3  5.8  0.22 99.00  3.02 999 1015.7   6.3   3.5 999.0 99.0 99.00
2008 07 04 21 50 203  4.1  4.4  0.21 99.00  2.97 999 1015.6   6.3   3.5 999.0 99.0 99.00
2008 07 04 22 50 207  4.8  5.2  0.18 99.00  3.00 999 1015.4   6.7   3.5 999.0 99.0 99.00
2008 07 04 23 50 178  4.1  4.5  0.19 99.00  2.94 999 1014.9   6.0   3.5 999.0 99.0 99.00
2008 07 05 00 50 173  4.7  5.3  0.17 99.00  2.89 999 1014.8   5.9   3.4 999.0 99.0 99.00
2008 07 05 01 50 168  4.3  5.2  0.16 99.00  2.81 999 1014.6   6.0   3.2 999.0 99.0 99.00
2008 07 05 02 50 167  5.6  6.2  0.17 99.00  2.77 999 1014.1   6.4   3.2 999.0 99.0 99.00
2008 07 05 03 50 169  4.1  4.4  0.15 99.00  2.82 999 1014.5   6.6   3.2 999.0 99.0 99.00
2008 07 05 04 50 162  4.4  4.7  0.13 99.00  2.81 999 1014.1   6.4   3.2 999.0 99.0 99.00
2008 07 05 05 50 169  3.8  4.0  0.12 99.00  2.86 999 1014.0   6.3   3.2 999.0 99.0 99.00
2008 07 05 06 50 198  3.5  3.9  0.12 99.00  2.85 999 1013.8   5.6   3.2 999.0 99.0 99.00
2008 07 05 07 50 198  3.5  3.8  0.11 99.00  2.86 999 1013.8   5.7   3.2 999.0 99.0 99.00
2008 07 05 08 50 213  4.9  5.3  0.10 99.00  2.88 999 1013.7   7.8   3.2 999.0 99.0 99.00
2008 07 05 09 50 211  5.4  5.7  0.09 99.00  2.91 999 1013.8   7.6   3.2 999.0 99.0 99.00
2008 07 05 10 50 203  5.0  5.4  0.10 99.00  2.82 999 1013.8   6.7   3.2 999.0 99.0 99.00
2008 07 05 11 50 202  5.8  6.2  0.13 99.00  2.81 999 1014.0   6.4   3.2 999.0 99.0 99.00
2008 07 05 12 50 216  6.2  7.0  0.25  2.56  2.86 256 1014.0   6.8   3.4 999.0 99.0 99.00
2008 07 05 13 50 209  6.2  6.8  0.40  3.03  2.94 237 1013.8   6.7   3.5 999.0 99.0 99.00
2008 07 05 14 50 203  5.2  5.7  0.37  3.03  2.99 232 1013.2   7.1   3.5 999.0 99.0 99.00
2008 07 05 15 50 211  5.3  6.1  0.32  3.03  2.98 236 1013.0   7.5   3.5 999.0 99.0 99.00
2008 07 05 16 50 999 99.0 99.0  0.29  2.86  2.94 234 9999.0 999.0 999.0 999.0 99.0 99.00
2008 07 05 17 50 201  4.3  4.8  0.23 99.00  2.94 999 1012.5   7.8   3.5 999.0 99.0 99.00
2008 07 05 18 50 215  2.7  3.0  0.21 99.00  2.93 999 1012.4   8.7   3.5 999.0 99.0 99.00
2008 07 05 19 50 149  3.2  4.1  0.20 99.00  2.87 999 1012.3   7.6   3.5 999.0 99.0 99.00
2008 07 05 20 50 132  5.0  5.7  0.16 99.00  2.86 999 1012.1   7.8   3.6 999.0 99.0 99.00
2008 07 05 21 50 132  4.4  4.7  0.13 99.00  2.79 999 1010.8   8.2   3.5 999.0 99.0 99.00
2008 07 05 22 50 126  4.9  5.7  0.10 99.00  2.79 999 1010.6   7.3   3.5 999.0 99.0 99.00
2008 07 05 23 50 120  4.7  5.4  0.10 99.00  2.80 999 1010.1   6.8   3.5 999.0 99.0 99.00
2008 07 06 00 50 127  5.4  6.2  0.13 99.00  2.75 999 1009.4   7.1   3.5 999.0 99.0 99.00
2008 07 06 01 50 127  4.9  5.4  0.15 99.00  2.67 999 1009.0   7.3   3.5 999.0 99.0 99.00
2008 07 06 02 50 126  4.5  5.1  0.10 99.00  2.76 999 1009.0   7.1   3.5 999.0 99.0 99.00
2008 07 06 03 50 146  4.4  4.8  0.09 99.00  2.80 999 1009.0   7.5   3.5 999.0 99.0 99.00
2008 07 06 04 50 214  3.6  4.7  0.13 99.00  2.80 999 1008.9   7.6   3.5 999.0 99.0 99.00
2008 07 06 05 50 185  3.9  4.1  0.18 99.00  2.97 999 1008.4   9.2   3.5 999.0 99.0 99.00
2008 07 06 06 50 167  6.2  6.9  0.19 99.00  3.20 999 1008.1   8.7   3.5 999.0 99.0 99.00
2008 07 06 07 50 165  6.7  7.9  0.30  2.78  3.02 102 1007.6   9.0   3.5 999.0 99.0 99.00
2008 07 06 08 50 166  6.0  6.6  0.40  3.45  3.06 115 1007.6   8.8   3.5 999.0 99.0 99.00
2008 07 06 09 50 156  6.1  6.8  0.40  3.57  3.14 125 1007.3   8.2   3.5 999.0 99.0 99.00
2008 07 06 10 50 153  5.9  6.4  0.44  3.33  3.19 145 1006.9   7.5   3.5 999.0 99.0 99.00
2008 07 06 11 50 159  5.0  5.6  0.48  4.00  3.41 138 1006.7   7.7   3.5 999.0 99.0 99.00
2008 07 06 12 50 162  4.7  5.4  0.54  3.33  3.40 181 1006.9   7.3   3.5 999.0 99.0 99.00
2008 07 06 13 50 145  7.4  8.6  0.56  4.35  3.49 145 1005.3   8.7   3.5 999.0 99.0 99.00
2008 07 06 14 50 170  4.6  5.3  0.59  3.70  3.53 174 1006.5   7.3   3.5 999.0 99.0 99.00
2008 07 06 15 50 168  5.2  5.9  0.64  3.85  3.52 212 1005.8   7.8   3.5 999.0 99.0 99.00
2008 07 06 16 50 164  6.1  6.7  0.64  4.00  3.61 171 1005.8   7.5   3.5 999.0 99.0 99.00
2008 07 06 17 50 157  4.5  4.9  0.63  3.70  3.64 195 1005.9   7.0   3.6 999.0 99.0 99.00
2008 07 06 18 50 180  5.2  5.9  0.56  4.17  3.58 159 1005.7   8.7   3.6 999.0 99.0 99.00
2008 07 06 19 50 187  6.0  7.0  0.59  4.17  3.61 178 1005.9   8.3   3.5 999.0 99.0 99.00
2008 07 06 20 50 191  5.4  6.2  0.59  4.35  3.71 194 1005.9   8.4   3.5 999.0 99.0 99.00
2008 07 06 21 50 204  5.5  6.0  0.60  4.00  3.63 195 1005.9   8.5   3.5 999.0 99.0 99.00
2008 07 06 22 50 210  5.7  6.2  0.64  4.55  3.73 201 1005.9   8.8   3.6 999.0 99.0 99.00
2008 07 06 23 50 202  4.9  5.4  0.62  4.17  3.70 185 1006.0   7.9   3.6 999.0 99.0 99.00
2008 07 07 00 50 191  3.8  4.2  0.56  4.00  3.68 215 1006.0   7.4   3.5 999.0 99.0 99.00
2008 07 07 01 50 287  6.2 12.2  0.53  4.00  3.67 200 1007.2   8.6   3.5 999.0 99.0 99.00
2008 07 07 02 50 360  2.8  3.2  0.46  4.00  3.64 191 1009.0   7.1   3.5 999.0 99.0 99.00
2008 07 07 03 50  20  3.1  3.4  0.46  3.85  3.70 212 1010.5   5.6   3.5 999.0 99.0 99.00
2008 07 07 04 50 352  3.2  3.5  0.41  4.17  3.64 222 1011.2   4.8   3.5 999.0 99.0 99.00
2008 07 07 05 50 356  3.9  4.3  0.36  4.00  3.55 214 1011.4   6.2   3.5 999.0 99.0 99.00
2008 07 07 06 50 349  5.1  5.5  0.34  3.85  3.58 205 1011.4   6.8   3.5 999.0 99.0 99.00
2008 07 07 07 50 357  5.1  5.7  0.28  3.85  3.61 205 1011.6   7.4   3.5 999.0 99.0 99.00
2008 07 07 08 50 360  6.1  6.7  0.29  4.17  3.68 163 1011.6   6.6   3.5 999.0 99.0 99.00
2008 07 07 09 50   8  4.8  5.3  0.30  2.50  3.28 131 1012.2   6.3   3.5 999.0 99.0 99.00
2008 07 07 10 50   3  5.3  5.9  0.33  4.00  3.22 148 1012.9   6.1   3.5 999.0 99.0 99.00
2008 07 07 11 50   8  4.4  5.2  0.29  2.78  3.12 339 1013.8   6.0   3.5 999.0 99.0 99.00
2008 07 07 12 50  21  3.7  4.2  0.28  2.78  3.24 349 1013.8   6.3   3.5 999.0 99.0 99.00
2008 07 07 13 50  19  4.3  4.8  0.25  4.00  3.25 114 1013.7   5.7   3.5 999.0 99.0 99.00
2008 07 07 14 50  36  4.1  4.7  0.22 99.00  3.36 999 1014.0   5.9   3.5 999.0 99.0 99.00
2008 07 07 15 50  23  4.9  5.6  0.22 99.00  3.32 999 1014.0   5.9   3.5 999.0 99.0 99.00
2008 07 07 16 50  35  5.6  6.3  0.22 99.00  3.15 999 1013.8   6.4   3.5 999.0 99.0 99.00
2008 07 07 17 50  31  4.0  4.6  0.29  3.23  3.20  72 1013.3   5.9   3.5 999.0 99.0 99.00
2008 07 07 18 50  42  1.9  2.4  0.35  3.57  3.36  77 1013.2   6.4   3.6 999.0 99.0 99.00
2008 07 07 19 50  36  3.5  3.8  0.36  3.85  3.46  64 1012.3   6.8   3.6 999.0 99.0 99.00
2008 07 07 20 50  60  1.9  2.3  0.36  3.85  3.47  60 1011.6   7.5   3.5 999.0 99.0 99.00
2008 07 07 21 50  61  2.9  3.1  0.31  3.70  3.44  62 1010.6   8.2   3.6 999.0 99.0 99.00
2008 07 07 22 50  97  2.4  2.5  0.28  3.85  3.36  72 1010.0   7.1   3.6 999.0 99.0 99.00
2008 07 07 23 50  40  1.7  2.1  0.23 99.00  3.24 999 1010.0   7.2   3.5 999.0 99.0 99.00
2008 07 08 00 50  22  2.3  2.7  0.21 99.00  3.21 999 1009.2   7.9   3.6 999.0 99.0 99.00
2008 07 08 01 50  31  3.3  3.6  0.17 99.00  3.16 999 1008.8   5.2   3.5 999.0 99.0 99.00
2008 07 08 02 50  39  2.9  3.3  0.15 99.00  3.15 999 1008.5   5.2   3.5 999.0 99.0 99.00
2008 07 08 03 50  23  3.4  4.0  0.12 99.00  3.12 999 1007.4   5.5   3.5 999.0 99.0 99.00
2008 07 08 04 50  67  1.3  1.6  0.11 99.00  3.10 999 1007.3   6.1   3.5 999.0 99.0 99.00
2008 07 08 05 50  77  0.9  1.8  0.10 99.00  3.07 999 1006.0   5.8   3.5 999.0 99.0 99.00
2008 07 08 06 50  36  1.9  2.1  0.08 99.00  2.98 999 1005.3   7.5   3.5 999.0 99.0 99.00
2008 07 08 07 50  78  4.5  5.0  0.06 99.00  3.10 999 1004.1   6.3   3.5 999.0 99.0 99.00
2008 07 08 08 50  74  2.8  3.3  0.05 99.00  3.14 999 1004.2   5.2   3.5 999.0 99.0 99.00
2008 07 08 09 50  59  2.6  3.3  0.05 99.00  3.20 999 1003.7   5.6   3.5 999.0 99.0 99.00
2008 07 08 10 50  68  1.1  1.3  0.08 99.00  2.86 999 1004.1   5.6   3.5 999.0 99.0 99.00
2008 07 08 11 50 110  0.3  0.9  0.09 99.00  2.79 999 1004.1   6.0   3.5 999.0 99.0 99.00
2008 07 08 12 50 207  1.7  2.1  0.06 99.00  2.98 999 1003.7   6.3   3.6 999.0 99.0 99.00
2008 07 08 13 50 237  4.1  4.5  0.06 99.00  3.06 999 1004.2   5.2   3.5 999.0 99.0 99.00
2008 07 08 14 50 215  4.3  4.8  0.06 99.00  3.07 999 1004.2   5.5   3.5 999.0 99.0 99.00
2008 07 08 15 50 188  4.2  5.0  0.07 99.00  3.19 999 1004.5   5.6   3.5 999.0 99.0 99.00
2008 07 08 16 50 188  5.3  6.2  0.06 99.00  3.13 999 1004.9   5.0   3.5 999.0 99.0 99.00
2008 07 08 17 50 177  3.8  4.3  0.11 99.00  2.92 999 1004.6   5.5   3.5 999.0 99.0 99.00
2008 07 08 18 50 241  4.2  5.1  0.26  2.70  3.05 191 1004.5   6.3   3.5 999.0 99.0 99.00
2008 07 08 20 50 187  4.8  5.7  0.45  4.00  3.44 214 1003.8   5.8   3.5 999.0 99.0 99.00
2008 07 08 21 50 233  6.9  8.0  0.44  3.57  3.33 213 1003.6   6.7   3.5 999.0 99.0 99.00
2008 07 08 22 50 232  6.8  7.9  0.59  3.70  3.35 226 1003.6   7.1   3.5 999.0 99.0 99.00
2008 07 08 23 50 234  7.3  8.3  0.74  4.17  3.68 221 1003.6   7.5   3.5 999.0 99.0 99.00
2008 07 09 00 50 235  7.0  7.9  0.75  4.17  3.72 221 1004.0   7.0   3.5 999.0 99.0 99.00
2008 07 09 01 50 234  6.9  7.9  0.76  4.17  3.86 227 1004.5   6.9   3.5 999.0 99.0 99.00
2008 07 09 02 50 219  6.3  6.9  0.80  4.35  3.89 227 1005.3   6.6   3.5 999.0 99.0 99.00
2008 07 09 03 50 236  6.2  6.9  0.73  4.55  3.99 219 1005.3   6.6   3.5 999.0 99.0 99.00
2008 07 09 04 50 231  6.1  7.0  0.77  4.76  3.94 216 1005.4   6.6   3.5 999.0 99.0 99.00
2008 07 09 05 50 235  6.8  7.6  0.80  4.76  3.95 221 1005.5   6.5   3.5 999.0 99.0 99.00
2008 07 09 06 50 235  6.8  7.8  0.76  4.55  3.88 226 1005.2   6.8   3.5 999.0 99.0 99.00
2008 07 09 07 50 230  6.1  6.7  0.82  4.76  4.03 223 1005.3   6.6   3.5 999.0 99.0 99.00
2008 07 09 08 50 239  7.3  8.1  0.83  4.76  3.89 226 1005.0   6.5   3.5 999.0 99.0 99.00
2008 07 09 09 50 245  7.5  8.7  0.82  4.76  3.89 223 1005.1   6.8   3.5 999.0 99.0 99.00
2008 07 09 10 50 243  7.1  7.9  0.83  4.76  3.92 223 1005.8   6.3   3.5 999.0 99.0 99.00
2008 07 09 11 50 257  7.0  8.6  0.90  4.76  4.05 224 1006.4   7.2   3.5 999.0 99.0 99.00
2008 07 09 12 50 270  7.3  8.0  0.88  5.00  3.95 223 1006.8   6.9   3.5 999.0 99.0 99.00
2008 07 09 13 50 260  6.5  7.3  0.89  5.00  4.10 222 1007.6   7.0   3.5 999.0 99.0 99.00
2008 07 09 14 50 262  6.6  7.3  0.87  5.26  4.07 224 1008.3   6.9   3.5 999.0 99.0 99.00
2008 07 09 15 50 275  5.4  5.9  0.90  5.26  4.12 223 1009.4   6.6   3.5 999.0 99.0 99.00
2008 07 09 16 50 275  4.2  5.1  0.86  5.26  4.18 224 1010.2   6.9   3.5 999.0 99.0 99.00
2008 07 09 17 50 256  4.4  5.1  0.90  5.26  4.28 225 1011.4   6.7   3.5 999.0 99.0 99.00
2008 07 09 18 50 273  3.1  3.4  0.82  5.56  4.30 222 1011.6   7.1   3.6 999.0 99.0 99.00
2008 07 09 19 50 267  4.0  4.4  0.87  5.26  4.22 224 1012.4   7.0   3.6 999.0 99.0 99.00
2008 07 09 20 50 301  3.5  3.7  0.85  5.00  4.16 225 1013.0   6.8   3.5 999.0 99.0 99.00
2008 07 09 21 50 288  2.8  3.2  0.78  5.56  4.32 222 1013.2   6.4   3.6 999.0 99.0 99.00
2008 07 09 22 50 282  1.9  2.3  0.82  5.56  4.21 222 1013.2   7.0   3.6 999.0 99.0 99.00
2008 07 09 23 50 244  1.8  3.4  0.73  5.26  4.18 229 1013.2   8.0   3.6 999.0 99.0 99.00
2008 07 10 00 50 230  2.1  2.2  0.67  5.26  4.09 225 1013.7   7.1   3.6 999.0 99.0 99.00
2008 07 10 01 50 177  2.6  3.2  0.61  5.56  4.17 222 1013.9   5.2   3.5 999.0 99.0 99.00
2008 07 10 02 50 193  3.6  4.0  0.52  5.26  4.04 221 1014.1   5.4   3.5 999.0 99.0 99.00
2008 07 10 03 50 186  3.7  4.3  0.49  5.00  4.09 233 1014.6   5.6   3.5 999.0 99.0 99.00
2008 07 10 04 50 161  3.0  3.2  0.41  5.00  4.03 228 1014.2   5.9   3.5 999.0 99.0 99.00
2008 07 10 05 50 129  2.1  2.5  0.44  4.76  4.06 234 1014.0   6.0   3.5 999.0 99.0 99.00
2008 07 10 06 50 140  3.4  3.7  0.41  4.55  4.06 237 1014.0   5.7   3.5 999.0 99.0 99.00
2008 07 10 07 50 141  3.9  4.3  0.32  4.35  3.91 241 1014.0   5.7   3.5 999.0 99.0 99.00
2008 07 10 08 50 119  3.6  3.9  0.33  4.55  3.93 246 1013.8   5.5   3.5 999.0 99.0 99.00
2008 07 10 09 50 132  3.8  4.2  0.29  4.35  3.95 246 1013.8   5.7   3.5 999.0 99.0 99.00
2008 07 10 10 50 103  3.3  3.8  0.25  4.35  3.81 247 1014.0   5.6   3.5 999.0 99.0 99.00
2008 07 10 11 50  94  3.5  3.9  0.25 99.00  3.90 999 1014.0   5.4   3.5 999.0 99.0 99.00
2008 07 10 12 50  99  4.7  5.4  0.21 99.00  3.95 999 1014.0   5.6   3.5 999.0 99.0 99.00
2008 07 10 13 50  83  5.3  6.1  0.19 99.00  3.69 999 1014.1   5.7   3.5 999.0 99.0 99.00
2008 07 10 14 50  89  5.7  6.7  0.22 99.00  3.18 999 1013.9   5.4   3.5 999.0 99.0 99.00
2008 07 10 15 50  92  5.7  6.5  0.30  2.63  2.95 155 1014.0   5.2   3.5 999.0 99.0 99.00
2008 07 10 16 50 102  4.7  5.5  0.37  2.86  2.95 137 1014.6   5.4   3.5 999.0 99.0 99.00
2008 07 10 17 50  83  4.1  5.1  0.39  2.94  3.03 124 1014.7   5.2   3.5 999.0 99.0 99.00
2008 07 10 18 50  79  4.1  4.6  0.38  3.45  3.11 161 1014.7   4.8   3.6 999.0 99.0 99.00
2008 07 10 19 50  69  3.2  3.7  0.34  3.03  3.12 133 1014.9   4.8   3.6 999.0 99.0 99.00
2008 07 10 20 50  73  3.9  4.3  0.34  3.13  3.13 119 1014.9   4.7   3.5 999.0 99.0 99.00
2008 07 10 21 50  91  5.2  6.6  0.31  3.13  3.13 113 1014.9   5.0   3.6 999.0 99.0 99.00
2008 07 10 22 50  92  4.6  5.2  0.32  3.33  3.11 106 1014.8   5.2   3.6 999.0 99.0 99.00
2008 07 10 23 50  72  3.5  4.3  0.33  3.45  3.15 115 1015.3   5.2   3.5 999.0 99.0 99.00
2008 07 11 00 50  50  3.1  3.7  0.32  3.23  3.14 116 1015.4   4.4   3.5 999.0 99.0 99.00
2008 07 11 01 50  63  4.5  5.0  0.30  3.23  3.16 116 1015.0   5.1   3.5 999.0 99.0 99.00
